,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
PRADC1,0,1,1,1,1,0,0,0
RMND5A,0,1,1,1,1,0,0,0
KLHL3,0,1,1,1,1,0,0,0
SNAR-B2,0,1,1,1,1,1,1,1
STUB1,0,1,1,1,1,0,0,0
CNP,-1,1,1,1,1,0,1,1
SPTB,-1,1,1,1,1,0,0,0
NANOS3,0,1,1,1,1,0,0,0
GUCY1A2,-1,1,1,1,1,1,0,1
AK3,0,1,1,1,1,0,0,0
CMAS,0,1,1,1,1,0,0,0
LINC01018,1,1,1,1,1,0,0,0
RASL11B,0,1,1,1,1,0,0,0
GDAP1L1,0,1,1,1,1,0,0,1
MPP2,0,1,1,1,1,0,0,0
SRD5A3,0,1,1,1,1,0,0,0
NMRK1,0,1,1,1,1,0,0,0
HECW2,0,1,1,1,1,0,0,0
KCNS3,-1,1,1,1,1,0,0,0
SEC14L6,1,1,1,1,1,0,0,0
GFRA2,-1,1,1,1,1,0,0,0
GNG8,0,1,1,1,1,0,0,0
LINC00087,-1,1,1,1,1,0,0,0
SNAI3-AS1,0,1,1,1,1,1,0,1
IKZF3,-1,1,1,1,1,0,0,0
C19orf81,1,1,1,1,1,0,0,0
ASTN1,0,1,1,1,1,0,0,0
SLC37A1,0,1,1,1,1,0,0,0
OTUD7A,-1,1,1,1,1,0,0,0
NCDN,0,1,1,1,1,0,0,0
FAXC,0,1,1,1,1,0,0,0
SLC9A7,1,1,1,1,1,1,0,1
TRPM4,0,1,1,1,1,0,0,0
NTRK2,-1,1,1,1,1,0,0,0
lnc-ZNF236-1,0,1,1,1,1,0,0,0
SPTBN4,0,1,1,1,1,0,0,0
LOC100130992,0,1,1,1,1,0,0,0
TUBBP5,0,1,1,1,1,0,0,0
MYCBPAP,-1,1,1,1,1,0,0,0
LOC729732,0,1,1,1,1,0,0,0
VPS13A,0,1,1,1,1,0,0,0
DKK3,1,1,1,1,1,0,0,-1
SNAR-A3,0,1,1,1,1,1,1,1
KIF3C,-1,1,1,1,1,0,0,0
RAB43,0,1,1,1,1,0,0,0
UNC119,0,1,1,1,1,0,0,0
EVI5L,-1,1,1,1,1,0,0,0
TTBK1,0,1,1,1,1,0,0,0
lnc-SNURF-3,0,1,1,1,1,0,0,0
DNASE1L1,0,1,1,1,1,0,0,0
KIF25,0,1,1,1,1,0,0,0
KCNA3,1,1,1,1,1,0,0,0
MFSD2A,0,1,1,1,1,1,0,1
RPS6KL1,0,1,1,1,1,0,0,0
LINC00888,0,1,1,1,1,0,0,0
LOC102723354,0,1,1,1,1,0,0,0
SNAR-G2,0,1,1,1,1,1,1,1
TBC1D24,0,1,1,1,1,0,0,0
STXBP1,0,1,1,1,1,0,0,0
FBXW4,0,1,1,1,1,0,0,0
UBC,0,1,1,1,1,1,1,1
GTF2E1,0,1,1,1,1,0,0,0
DKFZp434J0226,0,1,1,1,1,0,0,0
LAMC3,-1,1,1,1,1,0,0,0
PEX5L,0,1,1,1,1,0,0,0
RBM26-AS1,0,1,1,1,1,0,0,0
OXR1,0,1,1,1,1,0,0,0
IQSEC1,-1,1,1,1,1,1,0,0
DOK6,-1,1,1,1,1,0,0,0
lnc-NAA50-2,0,1,1,1,1,0,0,0
GPRIN2,1,1,1,1,1,0,0,0
ZDHHC13,0,1,1,1,1,0,0,0
APLP1,0,1,1,1,1,0,0,0
FAM20A,1,1,1,1,1,0,0,0
LINC00087,-1,1,1,1,1,1,0,1
BRICD5,0,1,1,1,1,-1,0,0
ABCG4,0,1,1,1,1,0,0,0
ABHD17A,0,1,1,1,1,0,0,0
MYO1D,0,1,1,1,1,0,0,0
PLEKHB2,0,1,1,1,1,0,0,0
PAPSS2,0,1,1,1,1,1,0,0
SCN9A,0,1,1,1,1,0,0,0
TESC,-1,1,1,1,1,0,0,0
lnc-MBP-1,0,1,1,1,1,0,0,0
KLK6,-1,1,1,1,1,0,0,0
STXBP6,0,1,1,1,1,0,0,0
ENHO,-1,1,1,1,1,0,0,0
DNAJC6,0,1,1,1,1,0,0,0
CSGALNACT1,-1,1,1,1,1,0,0,0
FRZB,-1,1,1,1,1,0,0,0
lnc-UGT8-1,-1,1,1,1,1,0,0,0
NSF,0,1,1,1,1,0,0,0
LMCD1-AS1,0,1,1,1,1,0,0,0
CAP2,1,1,1,1,1,0,0,0
SMPD1,0,1,1,1,1,0,0,0
SSC5D,-1,1,1,1,1,1,0,1
TBC1D9,-1,1,1,1,1,0,0,0
SULT1A2,0,1,1,1,1,1,0,1
TSPAN33,1,1,1,1,1,0,0,0
QPRT,0,1,1,1,1,1,0,1
XLOC_l2_015213,-1,1,1,1,1,0,0,0
TMEM204,0,1,1,1,1,0,0,0
LOC728485,-1,1,1,1,1,0,0,0
FAAH,0,1,1,1,1,0,0,0
FBLN1,0,1,1,1,1,0,0,0
APBA2,0,1,1,1,1,0,0,0
HS6ST3,0,1,1,1,1,0,0,0
PYGO1,0,1,1,1,1,0,0,0
lnc-TSC22D1-2,-1,1,1,1,1,0,0,0
JPH4,0,1,1,1,1,0,0,0
ALCAM,-1,1,1,1,1,0,-1,-1
RPS6KA2,0,1,1,1,1,0,0,0
BEX1,0,1,1,1,1,0,-1,0
CDH10,-1,1,1,1,1,0,0,0
MPV17L,-1,1,1,1,1,0,0,0
TCEA3,0,1,1,1,1,0,0,0
RNASEH2B,0,1,1,1,1,0,0,0
HSPA12A,-1,1,1,1,1,0,0,0
RYR3,-1,1,1,1,1,0,0,0
IFITM1,-1,1,1,1,1,0,0,0
GTPBP8,0,1,1,1,1,0,-1,0
LRRC16B,0,1,1,1,1,0,0,0
NAP1L2,1,1,1,1,1,0,0,0
CMYA5,-1,1,1,1,1,0,0,0
C14orf37,0,1,1,1,1,0,0,0
PIANP,0,1,1,1,1,1,0,1
GUCY1A2,-1,1,1,1,1,1,0,1
CPT1C,0,1,1,1,1,0,0,0
RALGPS1,0,1,1,1,1,0,0,0
LOC644662,0,1,1,1,1,0,0,0
SNAR-D,0,1,1,1,1,1,1,1
RBP1,-1,1,1,1,1,0,0,0
AJAP1,-1,1,1,1,1,0,0,0
GPR17,-1,1,1,1,1,0,0,0
IDI2-AS1,-1,1,1,1,1,0,0,0
CEND1,0,1,1,1,1,1,0,1
KIAA1683,0,1,1,1,1,0,0,0
FASN,0,1,1,1,1,0,0,1
STAC3,0,1,1,1,1,0,0,0
LANCL3,1,1,1,1,1,1,0,1
ALDH1L2,-1,1,1,1,1,0,-1,1
SLC25A34,0,1,1,1,1,0,0,0
MIR143HG,0,1,1,1,1,1,0,0
IL1RAP,0,1,1,1,1,0,0,0
FRMD5,0,1,1,1,1,1,0,1
SNORD115-2,0,1,1,1,1,0,0,0
GPD1L,0,1,1,1,1,0,0,0
MAP1LC3A,0,1,1,1,1,0,0,0
CPT1A,0,1,1,1,1,0,-1,0
MT1E,-1,1,1,1,1,-1,0,0
ENTPD4,0,1,1,1,1,0,0,0
FMOD,-1,1,1,1,1,1,0,1
NUP210,0,1,1,1,1,0,0,0
MAP3K9,0,1,1,1,1,0,0,0
SLC22A5,1,1,1,1,1,0,0,0
OLA1,0,1,1,1,1,0,-1,0
BRSK2,-1,1,1,1,1,0,0,0
TXNRD3,0,1,1,1,1,0,0,0
LOC100130992,-1,1,1,1,1,0,0,0
SEMA7A,1,1,1,1,1,0,0,0
LOC100132249,0,1,1,1,1,0,0,0
DPP9-AS1,0,1,1,1,1,0,0,0
SLC9A7,0,1,1,1,1,0,0,0
ERBB3,-1,1,1,1,1,0,0,0
TSPAN12,1,1,1,1,1,0,0,0
ANGPTL6,1,1,1,1,1,0,0,0
CCND3,-1,1,1,1,1,0,0,0
DNAJB5,0,1,1,1,1,1,0,1
RARG,0,1,1,1,1,0,0,0
VAT1L,0,1,1,1,1,1,0,1
SPTBN2,0,1,1,1,1,0,0,0
PHACTR3,-1,1,1,1,1,0,0,0
ND4L,-1,1,1,1,1,1,1,1
ANKRD34A,0,1,1,1,1,0,0,0
NR2F2,0,1,1,1,1,0,0,0
LOC101927815,0,1,1,1,1,0,0,0
TERF2IP,0,1,1,1,1,0,0,0
PPP1R13B,0,1,1,1,1,0,0,0
LOC100506411,0,1,1,1,1,0,0,0
FAM106B,0,1,1,1,1,0,0,0
NIPAL3,0,1,1,1,1,0,0,0
UBC,0,1,1,1,1,1,1,1
AAK1,0,1,1,1,1,0,0,0
FOLH1,1,1,1,1,1,0,0,0
SMOC1,-1,1,1,1,1,0,0,0
STPG1,0,1,1,1,1,0,0,0
LOC728485,0,1,1,1,1,0,0,0
KIAA1045,0,1,1,1,1,0,0,0
BEX2,0,1,1,1,1,-1,-1,-1
NKX2-2,0,1,1,1,1,0,0,0
PLLP,-1,1,1,1,1,0,0,0
CXADR,-1,1,1,1,1,0,0,0
CECR1,0,1,1,1,1,0,0,0
LOC100128727,0,1,1,1,1,0,0,0
CYB5B,0,1,1,1,1,1,0,0
LINC00961,0,1,1,1,1,0,0,0
MARVELD2,0,1,1,1,1,0,0,0
PHGDH,-1,1,1,1,1,-1,0,0
BDH1,0,1,1,1,1,0,0,0
NTRK3,-1,1,1,1,1,0,0,0
LYPD1,1,1,1,1,1,0,0,0
DOK4,0,1,1,1,1,0,0,0
RAB2A,0,1,1,1,1,1,0,0
HAMP,1,1,1,1,1,0,0,0
MBP,-1,1,1,1,1,0,0,0
SLC6A8,0,1,1,1,1,0,-1,0
NT5DC1,0,1,1,1,1,0,0,0
MYO6,-1,1,1,1,1,0,0,1
LPHN3,0,1,1,1,1,0,0,0
PPARGC1B,-1,1,1,1,1,0,0,0
LUZP2,-1,1,1,1,1,0,0,0
SCN3B,1,1,1,1,1,0,0,0
HIST1H4J,0,1,1,1,1,-1,-1,-1
KIF3C,0,1,1,1,1,0,0,-1
PTPRN2,1,1,1,1,1,0,0,0
CD200,0,1,1,1,1,0,0,0
SNORD114-22,1,1,1,1,1,0,0,0
ITIH4,0,1,1,1,1,0,0,0
ELAVL3,0,1,1,1,1,0,0,0
POLR1D,0,1,1,1,1,0,0,0
LOC100996664,1,1,1,1,1,0,0,0
EEF1A2,1,1,1,1,1,0,0,0
lnc-HIST4H4-1,0,1,1,1,1,0,0,0
VWA8,-1,1,1,1,1,0,0,0
DACT3,0,1,1,1,1,0,0,0
LDB1,0,1,1,1,1,0,0,0
RALGPS1,-1,1,1,1,1,0,0,0
SCG3,0,1,1,1,1,0,0,0
LOC100049716,0,1,1,1,1,1,0,1
C14orf169,0,1,1,1,1,0,-1,0
NAGS,0,1,1,1,1,0,-1,0
PPFIA3,0,1,1,1,1,0,0,0
GOT1,0,1,1,1,1,-1,-1,-1
PLEKHB2,0,1,1,1,1,0,0,0
YWHAG,1,1,1,1,1,0,0,0
SRSF8,0,1,1,1,1,0,0,0
OSCAR,0,1,1,1,1,-1,-1,0
DPRXP4,0,1,1,1,1,0,0,0
OPCML,0,1,1,1,1,0,0,0
AIFM2,0,1,1,1,1,0,-1,0
KIT,-1,1,1,1,1,0,0,0
ENPP6,0,1,1,1,1,0,0,0
TRNP1,0,1,1,1,1,0,0,0
PIR,1,1,1,1,1,0,-1,0
PACSIN1,1,1,1,1,1,0,0,0
TMEM37,0,1,1,1,1,0,0,0
lnc-KIAA1598-1,1,1,1,1,1,0,0,0
P4HA2,-1,1,1,1,1,0,0,0
ADARB1,0,1,1,1,1,0,0,0
RSL1D1,0,1,1,1,1,0,0,0
ARSG,1,1,1,1,1,-1,0,0
HRASLS,-1,1,1,1,1,0,0,0
LOC400622,0,1,1,1,1,0,0,0
MAMSTR,0,1,1,1,1,1,0,0
TMEM53,0,1,1,1,1,0,0,0
ZNF541,-1,1,1,1,1,0,0,0
HPCA,0,1,1,1,1,0,0,0
NKAIN1,-1,1,1,1,1,0,0,0
ANGPT1,0,1,1,1,1,1,0,1
NINJ2,0,1,1,1,1,0,0,0
PITPNM3,-1,1,1,1,1,0,0,0
LONRF2,-1,1,1,1,1,0,0,0
OXR1,0,1,1,1,1,0,0,0
NEFL,-1,1,1,1,1,0,0,0
MPP3,1,1,1,1,1,-1,0,0
CLTB,0,1,1,1,1,0,0,0
FAM174B,0,1,1,1,1,0,0,0
MAGT1,0,1,1,1,1,1,0,0
FAM155B,0,1,1,1,1,0,0,0
EMP2,-1,1,1,1,1,0,-1,0
TMEM167A,0,1,1,1,1,0,0,0
NMNAT3,0,1,1,1,1,0,0,0
BRINP1,-1,1,1,1,1,0,0,0
OPRL1,0,1,1,1,1,0,0,0
MIPOL1,0,1,1,1,1,0,0,0
NAV3,1,1,1,1,1,0,0,0
COX1,-1,1,1,1,1,0,1,1
TUSC3,0,1,1,1,1,0,0,-1
SMIM11,0,1,1,1,1,0,0,0
DSCAML1,-1,1,1,1,1,0,0,0
SNAR-H,0,1,1,1,1,1,1,1
PIP5KL1,0,1,1,1,1,0,0,0
CENPV,-1,1,1,1,1,0,0,0
GSN,-1,1,1,1,1,0,1,1
CEP170B,0,1,1,1,1,0,0,0
