,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
"phosphatidylinositol-specific phospholipase C, X domain containing 1",0,1,1,1,0,-1,-1,-1
"zinc finger, CCHC domain containing 8",0,0,-1,0,-1,-1,-1,-1
DNA-damage-inducible transcript 4,-1,0,-1,1,0,-1,-1,-1
ribosomal protein L23a pseudogene 7,0,-1,-1,-1,0,-1,-1,-1
heat shock 70kDa protein 9 (mortalin),0,-1,0,-1,0,-1,-1,-1
DEAD (Asp-Glu-Ala-Asp) box polypeptide 10,0,-1,-1,-1,0,-1,-1,-1
cysteine/histidine-rich 1,0,1,1,0,-1,-1,-1,-1
lnc-TFB2M-2:1,0,1,-1,1,0,-1,-1,-1
"protein kinase, membrane associated tyrosine/threonine 1",0,1,1,1,1,-1,-1,-1
signal recognition particle 68kDa,0,0,0,0,0,-1,-1,-1
nucleolin,0,-1,0,0,1,-1,-1,-1
sestrin 2,1,0,0,0,0,-1,-1,-1
chromosome 16 open reading frame 59,0,1,1,-1,1,-1,-1,-1
ornithine decarboxylase 1,0,0,0,-1,1,-1,-1,-1
minichromosome maintenance complex component 5,0,0,1,0,1,-1,-1,-1
aminoacyl tRNA synthetase complex-interacting multifunctional protein 2,0,0,0,-1,1,-1,-1,-1
pituitary tumor-transforming 1,1,-1,0,-1,1,-1,-1,-1
WD repeat domain 62,0,1,1,1,1,-1,-1,-1
centromere protein U,1,-1,1,0,1,-1,-1,-1
translocase of inner mitochondrial membrane 44 homolog (yeast),0,0,0,0,1,-1,-1,-1
ChaC glutathione-specific gamma-glutamylcyclotransferase 1,1,1,1,1,1,-1,-1,-1
activating transcription factor 3,0,-1,-1,-1,-1,-1,-1,-1
RNA binding motif protein 14,0,-1,-1,0,0,-1,-1,-1
vascular endothelial growth factor A,1,-1,-1,-1,-1,-1,-1,-1
"HAUS augmin-like complex, subunit 8",0,0,1,0,0,-1,-1,-1
quiescin Q6 sulfhydryl oxidase 1,0,1,0,0,1,-1,-1,-1
AMMECR1-like,0,-1,0,-1,0,-1,-1,-1
CD97 molecule,-1,0,1,-1,0,-1,-1,-1
AXL receptor tyrosine kinase,0,1,1,1,0,-1,-1,-1
GINS complex subunit 1 (Psf1 homolog),0,0,1,0,1,-1,-1,-1
ubiquitin-conjugating enzyme E2T,0,1,1,0,1,-1,-1,-1
RRS1 ribosome biogenesis regulator homolog (S. cerevisiae),0,-1,0,-1,0,-1,-1,-1
sulfiredoxin 1,1,1,1,1,1,-1,-1,-1
"histone cluster 1, H3f",0,-1,1,-1,0,-1,-1,-1
mutS homolog 6,0,0,0,0,0,-1,-1,-1
MIR503 host gene (non-protein coding),1,1,1,0,0,-1,-1,-1
luteinizing hormone beta polypeptide,0,0,0,0,0,-1,-1,-1
DEP domain containing 1,0,0,1,1,1,-1,-1,-1
GPN-loop GTPase 1,1,-1,0,-1,0,-1,-1,-1
SERPINE1 mRNA binding protein 1,0,-1,0,0,0,-1,-1,-1
adenylosuccinate lyase,0,-1,0,-1,0,-1,-1,-1
timeless circadian clock,0,1,1,0,1,-1,-1,-1
"histone cluster 1, H3h",0,-1,1,-1,0,-1,-1,-1
DNA-damage-inducible transcript 3,0,0,1,0,0,-1,-1,-1
PC4 and SFRS1 interacting protein 1,0,-1,-1,-1,-1,-1,-1,-1
"phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase",0,-1,1,-1,0,-1,-1,-1
zinc finger protein 326,0,-1,-1,-1,-1,-1,-1,-1
TRAF interacting protein,0,0,1,-1,1,-1,-1,-1
"small glutamine-rich tetratricopeptide repeat (TPR)-containing, beta",0,0,0,1,0,-1,-1,-1
microfibrillar-associated protein 2,1,-1,0,-1,-1,-1,-1,-1
"RNA binding protein S1, serine-rich domain",0,0,1,0,0,-1,-1,-1
RanBP-type and C3HC4-type zinc finger containing 1,-1,1,1,0,0,-1,-1,-1
Holliday junction recognition protein,1,0,1,-1,1,-1,-1,-1
basic leucine zipper and W2 domains 1,0,-1,0,-1,0,-1,-1,-1
"histone cluster 1, H4f",0,1,1,0,1,-1,-1,-1
"C-type lectin domain family 2, member D",0,-1,0,0,0,-1,-1,-1
ankyrin repeat domain 37,0,-1,0,-1,-1,-1,-1,-1
kinesin family member 22,0,1,1,-1,1,-1,-1,-1
"poly(A) binding protein, cytoplasmic 1-like",0,-1,0,-1,-1,-1,-1,-1
Ly1 antibody reactive,0,-1,0,-1,0,-1,-1,-1
Rho/Rac guanine nucleotide exchange factor (GEF) 2,0,0,-1,0,0,-1,-1,-1
microtubule-associated protein 1 light chain 3 beta,0,0,1,1,0,-1,-1,-1
MAK16 homolog (S. cerevisiae),0,0,0,-1,0,-1,-1,-1
enhancer of zeste 2 polycomb repressive complex 2 subunit,1,-1,0,-1,1,-1,-1,-1
four and a half LIM domains 2,1,0,-1,-1,1,-1,-1,-1
proline and serine rich 1,0,0,0,0,0,-1,-1,-1
"Fanconi anemia, complementation group L",0,0,-1,-1,-1,-1,-1,-1
mago-nashi homolog B (Drosophila),1,-1,-1,-1,1,-1,-1,-1
dual specificity phosphatase 12,0,0,-1,-1,-1,-1,-1,-1
"histone cluster 1, H3e",0,0,1,-1,0,-1,-1,-1
nucleoporin 88kDa,0,0,0,0,1,-1,-1,-1
v-myc avian myelocytomatosis viral oncogene homolog,1,-1,-1,-1,0,-1,-1,-1
stress-induced phosphoprotein 1,1,0,0,0,1,-1,-1,-1
suppressor APC domain containing 2,-1,1,1,1,0,-1,-1,-1
calmegin,0,0,-1,0,1,-1,-1,-1
ribonucleotide reductase M1,0,0,0,0,0,-1,-1,-1
minichromosome maintenance complex component 7,0,0,0,-1,1,-1,-1,-1
"solute carrier family 3 (amino acid transporter heavy chain), member 2",0,-1,0,0,0,-1,-1,-1
Kruppel-like factor 2,-1,0,-1,0,-1,-1,-1,-1
kinesin family member 23,1,-1,1,-1,1,-1,-1,-1
bystin-like,0,0,1,-1,1,-1,-1,-1
RAD51 recombinase,0,-1,1,-1,1,-1,-1,-1
"filamin C, gamma",1,0,1,-1,0,-1,-1,-1
PRR34 antisense RNA 1,0,-1,-1,-1,-1,-1,-1,-1
"Fanconi anemia, complementation group E",0,0,0,-1,0,-1,-1,-1
leucine rich adaptor protein 1-like,0,-1,-1,1,-1,-1,-1,-1
DEAD/H (Asp-Glu-Ala-Asp/His) box helicase 11,1,0,0,0,0,-1,-1,-1
nuclear receptor 2C2-associated protein,1,0,0,-1,0,-1,-1,-1
zinc finger protein 587B,0,-1,-1,-1,0,-1,-1,-1
chromosome 19 open reading frame 48,0,0,-1,-1,0,-1,-1,-1
mitochondrial ribosomal protein L24,0,0,0,-1,0,-1,-1,-1
ventricular zone expressed PH domain-containing 1,0,-1,1,1,1,-1,-1,-1
lnc-UQCRFS1-7:1,-1,0,-1,0,-1,-1,-1,-1
WD repeat domain 3,0,-1,0,-1,0,-1,-1,-1
"geminin, DNA replication inhibitor",0,0,0,0,0,-1,-1,-1
methyltransferase like 1,1,0,1,-1,0,-1,-1,-1
"histone cluster 1, H1d",0,-1,0,0,-1,-1,-1,-1
histone acetyltransferase 1,0,-1,-1,-1,-1,-1,-1,-1
ADP-ribosylation factor-like 17B,0,1,0,1,0,-1,-1,-1
centromere protein N,1,-1,1,-1,1,-1,-1,-1
"chromatin assembly factor 1, subunit A (p150)",0,0,1,0,1,-1,-1,-1
cyclin-dependent kinase inhibitor 3,0,0,1,0,1,-1,-1,-1
tyrosyl-tRNA synthetase,0,0,0,0,1,-1,-1,-1
DEK proto-oncogene,0,-1,-1,-1,-1,-1,-1,-1
brain expressed X-linked 2,0,1,1,1,1,-1,-1,-1
neuropilin (NRP) and tolloid (TLL)-like 2,0,-1,0,-1,-1,-1,-1,-1
cell division cycle associated 5,0,1,1,-1,1,-1,-1,-1
centrosomal protein 55kDa,1,0,1,0,1,-1,-1,-1
GTP binding protein 2,0,0,0,0,0,-1,-1,-1
"histone cluster 1, H4j",0,1,1,1,1,-1,-1,-1
poliovirus receptor,0,0,0,0,1,-1,-1,-1
"family with sequence similarity 111, member B",0,0,0,0,0,-1,-1,-1
cysteine and glycine-rich protein 2,1,-1,0,0,1,-1,-1,-1
cyclin B2,1,0,1,-1,1,-1,-1,-1
"histone cluster 2, H3a",0,1,1,-1,1,-1,-1,-1
"glutamic-oxaloacetic transaminase 1, soluble",0,1,1,1,1,-1,-1,-1
"histone cluster 1, H2aj",0,1,1,0,1,-1,-1,-1
leucine rich repeat and Ig domain containing 2,0,1,0,1,1,-1,-1,-1
thrombomodulin,0,-1,0,0,0,-1,-1,-1
yrdC N(6)-threonylcarbamoyltransferase domain containing,0,0,0,0,1,-1,-1,-1
cell division cycle associated 8,0,1,1,0,1,-1,-1,-1
"histone cluster 1, H4h",0,0,1,1,0,-1,-1,-1
GINS complex subunit 3 (Psf3 homolog),-1,-1,0,0,0,-1,-1,-1
POC1 centriolar protein A,0,0,1,-1,1,-1,-1,-1
regulator of calcineurin 1,1,-1,-1,-1,-1,-1,-1,-1
GINS complex subunit 4 (Sld5 homolog),0,-1,1,0,1,-1,-1,-1
actin-like 6A,0,-1,0,-1,0,-1,-1,-1
proliferating cell nuclear antigen,0,0,1,0,0,-1,-1,-1
TIMELESS interacting protein,1,-1,0,-1,0,-1,-1,-1
transmembrane protein 194A,0,-1,1,-1,0,-1,-1,-1
ubiquitin-like with PHD and ring finger domains 1,1,-1,-1,-1,-1,-1,-1,-1
kynureninase,0,0,0,0,0,-1,-1,-1
kinesin family member 22,0,0,1,-1,1,-1,-1,-1
ADP-ribosylation factor 1,0,0,0,0,1,-1,-1,-1
long intergenic non-protein coding RNA 662,0,0,0,0,-1,-1,-1,-1
"histone cluster 1, H3g",0,-1,0,-1,0,-1,-1,-1
CCZ1 vacuolar protein trafficking and biogenesis associated homolog (S. cerevisiae),0,0,0,0,0,-1,-1,-1
cyclin D-type binding-protein 1,0,1,1,1,1,-1,-1,-1
RNA binding motif protein 4,0,0,0,0,0,-1,-1,-1
bromodomain containing 4,0,-1,-1,-1,-1,-1,-1,-1
exosome component 8,0,-1,0,-1,0,-1,-1,-1
"histone cluster 1, H2ah",0,0,1,-1,0,-1,-1,-1
"gremlin 1, DAN family BMP antagonist",-1,-1,-1,1,-1,-1,-1,-1
glycyl-tRNA synthetase,0,0,0,0,1,-1,-1,-1
"replication factor C (activator 1) 4, 37kDa",0,0,1,0,1,-1,-1,-1
minichromosome maintenance complex component 5,0,0,1,0,1,-1,-1,-1
RanBP-type and C3HC4-type zinc finger containing 1,0,0,0,0,-1,-1,-1,-1
tenascin C,0,-1,1,-1,-1,-1,-1,-1
nucleoporin 98kDa,0,1,0,-1,0,-1,-1,-1
"Fanconi anemia, complementation group I",0,0,1,0,1,-1,-1,-1
pseudouridylate synthase 1,1,0,-1,0,0,-1,-1,-1
"helicase, lymphoid-specific",0,0,-1,0,0,-1,-1,-1
"eukaryotic translation initiation factor 3, subunit J",0,0,0,0,0,-1,-1,-1
sperm associated antigen 5,0,0,1,1,1,-1,-1,-1
"histone cluster 1, H1a",0,0,1,1,1,-1,-1,-1
lnc-AP002478.1-2:2,0,0,0,0,0,-1,-1,-1
small integral membrane protein 13,0,0,0,1,0,-1,-1,-1
"thymidine kinase 1, soluble",1,1,1,0,1,-1,-1,-1
ankyrin repeat and SOCS box containing 1,0,0,0,-1,0,-1,-1,-1
"NADH dehydrogenase (ubiquinone) complex I, assembly factor 2",0,-1,-1,-1,-1,-1,-1,-1
RecQ protein-like 4,0,1,1,1,1,-1,-1,-1
"growth arrest and DNA-damage-inducible, alpha",-1,-1,1,-1,0,-1,-1,-1
lnc-BBC3-1:1,0,0,0,0,0,-1,-1,-1
CTP synthase 1,0,0,0,0,1,-1,-1,-1
"chorionic gonadotropin, beta polypeptide",0,0,0,0,0,-1,-1,-1
minichromosome maintenance complex binding protein,0,0,0,-1,0,-1,-1,-1
FUS RNA binding protein,0,-1,-1,0,1,-1,-1,-1
minichromosome maintenance complex component 4,0,0,1,1,1,-1,-1,-1
"Fanconi anemia, complementation group A",0,0,1,0,1,-1,-1,-1
"cat eye syndrome chromosome region, candidate 5",1,0,0,-1,0,-1,-1,-1
thimet oligopeptidase 1,0,0,-1,0,0,-1,-1,-1
small nuclear ribonucleoprotein polypeptides B and B1,0,-1,0,-1,1,-1,-1,-1
neuregulin 1,0,-1,-1,-1,-1,-1,-1,-1
"keratin 80, type II",0,0,1,0,0,-1,-1,-1
"GULP, engulfment adaptor PTB domain containing 1",-1,1,-1,-1,0,-1,-1,-1
calcyclin binding protein,0,0,0,0,0,-1,-1,-1
"solute carrier family 1 (neutral amino acid transporter), member 5",0,0,0,-1,0,-1,-1,-1
GATA zinc finger domain containing 2A,0,0,0,-1,1,-1,-1,-1
RAB3A interacting protein,-1,1,-1,1,-1,-1,-1,-1
"CCAAT/enhancer binding protein (C/EBP), gamma",0,1,0,0,0,-1,-1,-1
cathepsin L pseudogene 8,0,-1,0,-1,0,-1,-1,-1
minichromosome maintenance complex component 3,0,0,1,0,0,-1,-1,-1
CDC28 protein kinase regulatory subunit 1B,0,-1,1,-1,0,-1,-1,-1
"ribonuclease H2, subunit A",0,0,1,-1,1,-1,-1,-1
DEAH (Asp-Glu-Ala-His) box helicase 9,1,0,-1,-1,0,-1,-1,-1
prefoldin subunit 2,0,0,-1,-1,1,-1,-1,-1
"histone cluster 1, H4e",-1,0,0,1,0,-1,-1,-1
stathmin 1,1,1,1,1,1,-1,-1,-1
"replication protein A2, 32kDa",0,-1,-1,-1,-1,-1,-1,-1
ribosomal L24 domain containing 1,0,-1,-1,0,0,-1,-1,-1
nucleoporin 205kDa,0,0,0,0,0,-1,-1,-1
heterogeneous nuclear ribonucleoprotein C (C1/C2),0,0,-1,-1,0,-1,-1,-1
pitrilysin metallopeptidase 1,-1,0,0,1,1,-1,-1,-1
SEH1-like (S. cerevisiae),0,0,0,0,1,-1,-1,-1
growth arrest-specific 5 (non-protein coding),0,-1,-1,-1,0,-1,-1,-1
transmembrane protein 106C,0,0,1,-1,-1,-1,-1,-1
seryl-tRNA synthetase,0,0,0,-1,-1,-1,-1,-1
"solute carrier family 7 (amino acid transporter light chain, L system), member 5",0,1,1,0,1,-1,-1,-1
structural maintenance of chromosomes 3,0,-1,-1,-1,0,-1,-1,-1
"histone cluster 1, H4c",-1,1,1,1,0,-1,-1,-1
BUB1 mitotic checkpoint serine/threonine kinase B,1,0,1,0,1,-1,-1,-1
"protein phosphatase 1, regulatory (inhibitor) subunit 14B",1,-1,0,-1,0,-1,-1,-1
centromere protein J,0,0,0,1,1,-1,-1,-1
small nucleolar RNA host gene 15 (non-protein coding),0,0,0,0,1,-1,-1,-1
MAD1 mitotic arrest deficient-like 1 (yeast),1,0,0,0,0,-1,-1,-1
OTU domain containing 6B,0,0,0,-1,0,-1,-1,-1
"GrpE-like 2, mitochondrial (E. coli)",0,-1,0,1,0,-1,-1,-1
nuclear receptor interacting protein 3,-1,1,-1,1,1,-1,-1,-1
nucleolar and spindle associated protein 1,1,0,1,-1,1,-1,-1,-1
ZW10 interacting kinetochore protein,0,0,1,0,1,-1,-1,-1
metallothionein 1B,-1,0,0,0,1,-1,-1,-1
uncharacterized LOC101929128,0,1,0,1,1,-1,-1,-1
neuregulin 1,0,-1,-1,-1,-1,-1,-1,-1
ubiquitin protein ligase E3 component n-recognin 7 (putative),0,0,0,0,0,-1,-1,-1
"methionine adenosyltransferase II, beta",0,-1,-1,0,-1,-1,-1,-1
RecQ mediated genome instability 2,0,1,1,-1,1,-1,-1,-1
"histone cluster 1, H2am",0,1,1,0,1,-1,-1,-1
kelch repeat and BTB (POZ) domain containing 11,0,1,0,1,0,-1,-1,-1
basic leucine zipper and W2 domains 1,1,-1,0,-1,0,-1,-1,-1
kinesin family member 2C,0,0,1,0,1,-1,-1,-1
kinetochore-localized astrin/SPAG5 binding protein,1,0,1,0,1,-1,-1,-1
cannabinoid receptor interacting protein 1,0,1,1,1,1,-1,-1,-1
RanBP-type and C3HC4-type zinc finger containing 1,0,0,0,0,-1,-1,-1,-1
cell division cycle 34,0,0,0,0,0,-1,-1,-1
"helicase, lymphoid-specific",0,-1,-1,0,0,-1,-1,-1
DNA (cytosine-5-)-methyltransferase 3 beta,0,0,0,1,0,-1,-1,-1
X-ray repair complementing defective repair in Chinese hamster cells 2,0,0,0,0,1,-1,-1,-1
squamous cell carcinoma antigen recognized by T cells 3,0,-1,0,0,0,-1,-1,-1
F-box and leucine-rich repeat protein 13,1,-1,-1,-1,-1,-1,-1,-1
"histone cluster 1, H4d",0,-1,1,1,-1,-1,-1,-1
SMG1 pseudogene 1,0,0,0,1,1,-1,-1,-1
sideroflexin 4,0,0,0,0,1,-1,-1,-1
thioredoxin reductase 1,0,1,0,0,1,-1,-1,-1
cilia and flagella associated protein 20,0,0,0,-1,-1,-1,-1,-1
NDC80 kinetochore complex component,0,0,1,-1,0,-1,-1,-1
CTP synthase 1,1,0,0,-1,1,-1,-1,-1
"histone cluster 2, H4b",0,1,1,1,0,-1,-1,-1
pseudouridylate synthase 7 (putative),1,-1,0,0,-1,-1,-1,-1
"tubulin, epsilon 1",0,-1,-1,0,-1,-1,-1,-1
"proteasome (prosome, macropain) 26S subunit, non-ATPase, 11",0,-1,0,0,0,-1,-1,-1
meiotic nuclear divisions 1 homolog (S. cerevisiae),1,-1,1,-1,1,-1,-1,-1
very low density lipoprotein receptor,0,1,1,0,0,-1,-1,-1
isoleucyl-tRNA synthetase,0,-1,-1,0,0,-1,-1,-1
long intergenic non-protein coding RNA 662,-1,0,-1,0,-1,-1,-1,-1
"actin binding LIM protein family, member 3",-1,1,0,1,1,-1,-1,-1
small nucleolar RNA host gene 15 (non-protein coding),0,-1,0,-1,0,-1,-1,-1
dihydroorotate dehydrogenase (quinone),0,0,1,-1,1,-1,-1,-1
"nucleophosmin (nucleolar phosphoprotein B23, numatrin)",0,-1,0,0,0,-1,-1,-1
"guanine nucleotide binding protein (G protein), alpha z polypeptide",0,0,-1,1,0,-1,-1,-1
zinc finger protein 37A,0,-1,-1,1,-1,-1,-1,-1
centromere protein M,1,-1,1,0,1,-1,-1,-1
kelch domain containing 7B,0,0,0,0,0,-1,-1,-1
ZW10 interacting kinetochore protein,0,0,1,0,1,-1,-1,-1
dCTP pyrophosphatase 1,0,0,1,0,1,-1,-1,-1
adenylate cyclase 3,0,1,0,1,0,-1,-1,-1
"histone cluster 1, H4b",-1,0,1,1,0,-1,-1,-1
"solute carrier family 7 (anionic amino acid transporter light chain, xc- system), member 11",0,-1,-1,0,-1,-1,-1,-1
anti-silencing function 1B histone chaperone,0,0,1,-1,1,-1,-1,-1
"AFG3-like AAA ATPase 1, pseudogene",0,-1,-1,0,0,-1,-1,-1
SHC SH2-domain binding protein 1,0,0,1,1,1,-1,-1,-1
"ATP-binding cassette, sub-family F (GCN20), member 2",1,0,0,0,1,-1,-1,-1
"pyridoxal-dependent decarboxylase domain containing 2, pseudogene",0,0,0,1,0,-1,-1,-1
interferon-related developmental regulator 2,0,0,1,0,1,-1,-1,-1
maternal embryonic leucine zipper kinase,1,0,1,-1,1,-1,-1,-1
minichromosome maintenance complex binding protein,0,-1,0,0,0,-1,-1,-1
"histone cluster 1, H1e",0,0,0,0,0,-1,-1,-1
"Fanconi anemia, complementation group G",1,0,0,0,1,-1,-1,-1
tripartite motif containing 16-like,0,0,0,0,1,-1,-1,-1
"histone cluster 1, H4k",0,1,1,1,0,-1,-1,-1
NOP2 nucleolar protein,0,0,0,-1,1,-1,-1,-1
mutS homolog 2,0,0,1,0,0,-1,-1,-1
cell division cycle associated 7,1,1,-1,-1,1,-1,-1,-1
trimethylguanosine synthase 1,0,0,0,0,0,-1,-1,-1
uncharacterized LOC646762,0,1,-1,1,0,-1,-1,-1
phosphoribosyl pyrophosphate synthetase 1,0,0,-1,0,0,-1,-1,-1
aspartate beta-hydroxylase,0,-1,-1,-1,-1,-1,-1,-1
high mobility group box 2,0,-1,-1,-1,0,-1,-1,-1
PDZ binding kinase,0,0,1,-1,1,-1,-1,-1
golgin A2 pseudogene 7,0,-1,-1,-1,-1,-1,-1,-1
dihydropyrimidinase-like 4,1,1,0,0,1,-1,-1,-1
"ligase I, DNA, ATP-dependent",0,0,0,0,0,-1,-1,-1
"acidic (leucine-rich) nuclear phosphoprotein 32 family, member B",0,-1,-1,-1,-1,-1,-1,-1
BAI1-associated protein 2,-1,0,0,0,-1,-1,-1,-1
"histone cluster 2, H3d",0,0,1,0,0,-1,-1,-1
myosin XIX,0,-1,0,0,-1,-1,-1,-1
"histone cluster 1, H4d",0,0,1,1,0,-1,-1,-1
methyltransferase like 1,1,0,1,-1,0,-1,-1,-1
"histone cluster 1, H2ag",0,1,1,-1,1,-1,-1,-1
heterogeneous nuclear ribonucleoprotein D-like,0,-1,-1,-1,0,-1,-1,-1
DEAD/H (Asp-Glu-Ala-Asp/His) box helicase 11,1,0,0,0,0,-1,-1,-1
ankyrin repeat and KH domain containing 1,0,-1,-1,0,0,-1,-1,-1
E2F transcription factor 2,0,1,1,-1,1,-1,-1,-1
"lon peptidase 1, mitochondrial",0,0,0,0,1,-1,-1,-1
"solute carrier family 35, member B1",0,0,1,-1,1,-1,-1,-1
"histone cluster 1, H2ak",0,0,1,-1,1,-1,-1,-1
Wolf-Hirschhorn syndrome candidate 1,0,0,0,0,1,-1,-1,-1
minichromosome maintenance complex component 2,-1,0,1,0,1,-1,-1,-1
activating transcription factor 7,0,-1,-1,-1,-1,-1,-1,-1
IQ motif containing GTPase activating protein 3,1,1,1,0,0,-1,-1,-1
CD33 molecule,0,0,0,0,-1,-1,-1,-1
"ATPase family, AAA domain containing 2",0,0,1,-1,0,-1,-1,-1
heterogeneous nuclear ribonucleoprotein H3 (2H9),1,-1,-1,0,1,-1,-1,-1
tribbles pseudokinase 3,-1,0,1,0,0,-1,-1,-1
retinoblastoma-like 1,0,-1,0,0,0,-1,-1,-1
"DSN1, MIS12 kinetochore complex component",0,0,1,0,1,-1,-1,-1
eukaryotic translation elongation factor 1 epsilon 1,0,0,0,0,0,-1,-1,-1
cysteine/histidine-rich 1,0,1,1,0,0,-1,-1,-1
thymidylate synthetase,1,1,1,-1,1,-1,-1,-1
"neural proliferation, differentiation and control, 1",0,1,1,1,-1,-1,-1,-1
small nucleolar RNA host gene 1 (non-protein coding),1,-1,-1,0,0,-1,-1,-1
"cirrhosis, autosomal recessive 1A (cirhin)",0,0,0,-1,0,-1,-1,-1
"histone cluster 1, H3d",0,-1,1,-1,-1,-1,-1,-1
"histone cluster 1, H4l",-1,0,1,1,0,-1,-1,-1
"LysM, putative peptidoglycan-binding, domain containing 4",0,1,1,1,0,-1,-1,-1
nucleolar and coiled-body phosphoprotein 1,0,0,0,0,-1,-1,-1,-1
Kruppel-like factor 4 (gut),0,-1,-1,-1,-1,-1,-1,-1
"pyridoxal-dependent decarboxylase domain containing 2, pseudogene",0,0,0,1,0,-1,-1,-1
heterogeneous nuclear ribonucleoprotein H3 (2H9),0,0,-1,0,0,-1,-1,-1
eukaryotic translation elongation factor 1 epsilon 1,0,0,0,0,1,-1,-1,-1
N-myc downstream regulated 1,-1,0,-1,-1,-1,-1,-1,-1
inositol-trisphosphate 3-kinase A,1,1,1,1,-1,-1,-1,-1
"histone cluster 1, H4i",0,1,1,1,0,-1,-1,-1
kelch domain containing 7B,0,1,0,0,0,-1,-1,-1
MAD2 mitotic arrest deficient-like 1 (yeast),0,-1,0,0,1,-1,-1,-1
"SPC24, NDC80 kinetochore complex component",0,0,1,-1,1,-1,-1,-1
enoyl-CoA delta isomerase 1,0,-1,0,0,-1,-1,-1,-1
cell division cycle 45,0,0,1,-1,1,-1,-1,-1
protein regulator of cytokinesis 1,1,0,1,1,1,-1,-1,-1
"eukaryotic translation initiation factor 3, subunit J",0,0,0,0,0,-1,-1,-1
