,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
"H3 histone, family 3A",0,0,0,0,0,0,1,0
"cytochrome P450, family 2, subfamily W, polypeptide 1",0,1,-1,1,1,0,1,0
"tubulin, alpha 1c",1,-1,1,-1,1,0,1,0
"NDUFA4, mitochondrial complex associated",0,0,0,1,0,0,1,0
"major histocompatibility complex, class I, J (pseudogene)",0,0,-1,0,-1,0,1,0
"myosin, light chain 6, alkali, smooth muscle and non-muscle",0,0,1,0,0,0,1,0
ribosomal protein L41,1,0,0,0,0,0,1,0
GNAS complex locus,-1,0,-1,0,1,0,1,0
CD99 molecule-like 2,0,1,0,1,1,0,1,0
lactate dehydrogenase B,-1,0,1,1,1,0,1,0
ribosomal protein L6,0,-1,0,0,0,0,1,0
COX14 cytochrome c oxidase assembly factor,0,0,-1,0,-1,0,1,0
"NADH dehydrogenase (ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase)",0,0,0,0,0,0,1,0
S100 calcium binding protein A10,0,-1,1,-1,0,0,1,0
"phosphoinositide-3-kinase, regulatory subunit 2 (beta)",0,0,0,0,1,0,1,0
ribosomal protein S28,0,0,-1,0,0,0,1,0
arginyl aminopeptidase (aminopeptidase B)-like 1,0,0,1,0,0,0,1,0
ribosomal protein S21,0,-1,-1,-1,-1,0,1,0
"prolyl 4-hydroxylase, beta polypeptide",0,1,1,0,1,0,1,0
brain protein I3,0,0,0,0,-1,0,1,0
eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein),0,-1,-1,-1,0,0,1,0
adenosine deaminase-like,-1,-1,0,-1,-1,0,1,0
KN motif and ankyrin repeat domains 2,-1,-1,0,-1,-1,0,1,0
fibronectin leucine rich transmembrane protein 2,0,1,1,0,1,0,1,0
myeloid-derived growth factor,0,0,0,-1,1,0,1,0
spermidine/spermine N1-acetyltransferase family member 2,0,0,0,-1,0,0,1,0
long intergenic non-protein coding RNA 205,0,0,0,1,0,0,1,0
family with sequence similarity 122B,0,1,0,0,0,0,1,0
lnc-SHANK2-2:1,0,0,0,0,0,0,1,0
DND microRNA-mediated repression inhibitor 1,0,0,0,1,0,0,1,0
lnc-STK32B-1:1,0,0,0,0,0,0,1,0
lnc-B4GALT3-1:1,0,0,0,0,0,0,1,0
"ubiquinol-cytochrome c reductase, complex III subunit XI",0,0,-1,0,0,0,1,0
"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 4, 15kDa",0,0,1,1,1,0,1,0
lnc-TRMT11-1:1,0,0,-1,1,0,0,1,0
long intergenic non-protein coding RNA 692,0,0,0,0,0,0,1,0
lnc-TSNARE1-1:1,0,0,0,0,0,0,1,0
CD200 receptor 1,0,0,0,0,0,0,1,0
cytochrome b reductase 1,-1,-1,-1,-1,-1,0,1,0
adenine phosphoribosyltransferase,0,0,1,0,0,0,1,0
NOP10 ribonucleoprotein,1,0,0,-1,0,0,1,0
ribosomal RNA processing 7 homolog B (S. cerevisiae),0,1,-1,1,1,0,1,0
lnc-BEGAIN-1:1,0,0,0,1,0,0,1,0
eukaryotic translation initiation factor 4H,0,0,0,0,0,0,1,0
"ribosomal protein, large, P0",1,-1,-1,-1,0,0,1,0
ribosomal protein S19,1,-1,-1,-1,-1,0,1,0
SV2 related protein homolog (rat),0,1,-1,1,1,0,1,0
"protein phosphatase 1, regulatory subunit 12C",0,0,-1,1,0,0,1,0
ribosomal protein L29,0,-1,-1,-1,-1,0,1,0
polymerase I and transcript release factor,0,0,0,1,0,0,1,0
cytochrome c oxidase subunit II,0,1,0,1,1,0,1,0
ubiquitin protein ligase E3 component n-recognin 4,0,0,0,0,0,0,1,0
uncharacterized LOC101929612,-1,1,0,1,1,0,1,0
ribosomal protein L17,1,-1,-1,0,-1,0,1,0
IQ motif containing GTPase activating protein 1,0,-1,0,-1,-1,0,1,0
GNAS complex locus,-1,1,-1,0,1,0,1,0
epithelial membrane protein 1,1,-1,1,-1,1,0,1,0
ribosomal protein L37,0,-1,-1,0,-1,0,1,0
Y box binding protein 1,0,0,0,0,1,0,1,0
lysosomal protein transmembrane 4 alpha,0,-1,1,0,0,0,1,0
mitochondrial carrier 1,0,1,0,0,0,0,1,0
myosin IC,0,0,-1,1,0,0,1,0
ribosomal protein L3,0,-1,-1,0,0,0,1,0
ribosomal protein S15a,0,-1,0,-1,-1,0,1,0
ribosomal protein S14,0,-1,-1,-1,-1,0,1,0
"ferritin, heavy polypeptide 1",0,1,1,1,0,0,1,0
lysosomal-associated membrane protein 1,0,0,1,0,0,0,1,0
ribosomal protein L36a,1,-1,-1,0,-1,0,1,0
staphylococcal nuclease and tudor domain containing 1,0,0,0,1,1,0,1,0
ribosomal protein L8,0,0,0,-1,0,0,1,0
microsomal glutathione S-transferase 3,0,1,0,1,0,0,1,0
ribosomal protein L37a,1,-1,-1,0,-1,0,1,0
N-acetylneuraminic acid synthase,1,0,-1,0,0,0,1,0
lipin 1,1,0,0,1,0,0,1,0
"ATPase, Na+/K+ transporting, beta 3 polypeptide",0,0,0,0,0,0,1,0
ribosomal protein S13,0,-1,-1,0,-1,0,1,0
ribosomal protein S6,1,-1,-1,-1,-1,0,1,0
ribosomal protein S3A,0,-1,-1,-1,-1,0,1,0
ribosomal protein L36a,1,-1,-1,0,-1,0,1,0
"GIPC PDZ domain containing family, member 1",0,0,1,0,0,0,1,0
CD276 molecule,-1,-1,1,-1,1,0,1,0
cyclin I,0,1,0,1,0,0,1,0
NK2 homeobox 5,0,0,1,0,0,0,1,0
"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2",-1,-1,-1,0,-1,0,1,0
LIM domain kinase 1,0,1,1,0,1,0,1,0
"ubiquinol-cytochrome c reductase, complex III subunit VII, 9.5kDa",0,-1,0,0,1,0,1,0
myosin IE,-1,-1,-1,-1,-1,0,1,0
"ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)",0,1,-1,0,0,0,1,0
zinc finger protein 526,0,0,-1,1,0,0,1,0
"heat shock protein 90kDa alpha (cytosolic), class A member 1",0,0,1,1,0,0,1,0
ninjurin 1,0,1,0,0,0,0,1,0
U2 small nuclear RNA auxiliary factor 1,0,0,0,1,1,0,1,0
ribosomal protein S19,1,-1,-1,-1,-1,0,1,0
"adaptor-related protein complex 1, beta 1 subunit",0,0,0,1,0,0,1,0
ribosomal protein S5,0,-1,-1,0,0,0,1,0
regulator of G-protein signaling 4,0,-1,-1,-1,-1,0,1,0
"upstream transcription factor 2, c-fos interacting",0,1,0,1,0,0,1,0
ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase),1,1,1,1,1,0,1,0
"nuclear pore complex interacting protein family, member B5",0,0,-1,1,1,0,1,0
"poly(A) binding protein, cytoplasmic 1",0,0,-1,0,0,0,1,0
"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit d",0,0,0,0,-1,0,1,0
CD63 molecule,0,-1,1,-1,0,0,1,0
HscB mitochondrial iron-sulfur cluster co-chaperone,0,0,-1,1,0,0,1,0
Sec61 beta subunit,0,-1,0,-1,0,0,1,0
ribosomal protein S17,1,-1,0,-1,-1,0,1,0
chromosome 6 open reading frame 1,1,0,1,0,0,0,1,0
thymosin beta 10,1,-1,1,-1,0,0,1,0
actin gamma 1 pseudogene 20,0,0,1,-1,0,0,1,0
cytochrome c oxidase subunit VIa polypeptide 1,0,1,1,0,1,0,1,0
"ribosomal protein, large, P1",1,-1,-1,0,-1,0,1,0
dynamin 1,0,1,1,0,0,0,1,0
lnc-TPSAB1-1:1,0,1,1,1,0,0,1,0
shisa family member 5,1,1,1,0,0,0,1,0
reticulon 4,1,0,1,1,0,0,1,0
ribosomal protein L7,0,-1,-1,0,-1,0,1,0
phosphodiesterase 4D interacting protein,0,0,-1,1,0,0,1,0
annexin A2,0,1,1,0,1,0,1,0
phosphodiesterase 4D interacting protein,0,0,-1,1,0,0,1,0
ubiquinol-cytochrome c reductase hinge protein,0,0,0,1,1,0,1,0
uncharacterized LOC246318,0,0,-1,1,0,0,1,0
"cation channel, sperm associated 2 pseudogene 1",0,1,-1,1,1,0,1,0
lnc-FAM105B-1:1,0,-1,0,-1,0,0,1,0
"major histocompatibility complex, class I, F",0,0,-1,-1,-1,0,1,0
prohibitin pseudogene,0,0,-1,1,0,0,1,0
ribosomal protein L23,1,-1,0,-1,0,0,1,0
peroxiredoxin 1,0,0,0,0,0,0,1,0
ribosomal protein S29,0,-1,-1,0,-1,0,1,0
ribosomal protein S8,1,-1,-1,0,-1,0,1,0
general transcription factor IIi,0,0,0,1,0,0,1,0
"malate dehydrogenase 1, NAD (soluble)",0,1,1,1,0,0,1,0
"dynein, light chain, LC8-type 1",0,0,0,0,0,0,1,0
"family with sequence similarity 129, member B",0,0,1,0,0,0,1,0
destrin (actin depolymerizing factor),0,1,0,1,0,0,1,0
"ferritin, heavy polypeptide 1",0,1,0,1,0,0,1,0
ribosomal protein L4,0,-1,0,0,-1,0,1,0
ribosomal protein L10a,0,-1,0,0,0,0,1,0
lnc-STX18-1:7,0,0,0,0,0,0,1,0
"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8, 19kDa",0,1,0,1,0,0,1,0
septin 9,0,0,0,0,0,0,1,0
lnc-SATB1-1:1,0,0,0,0,0,0,1,0
ribosomal protein L13a,1,0,-1,0,0,0,1,0
CACNA1C antisense RNA 2,0,0,0,0,0,0,1,0
"FK506 binding protein 2, 13kDa",0,0,-1,1,1,0,1,0
lnc-SLC3A2-1:2,0,0,0,0,0,0,1,0
ribosomal protein L24,0,0,0,1,1,0,1,0
eukaryotic translation elongation factor 1 alpha 1,0,-1,0,0,-1,0,1,0
glycosylphosphatidylinositol anchor attachment 1,-1,1,1,0,0,0,1,0
SEC13 homolog (S. cerevisiae),0,0,1,0,1,0,1,0
lnc-CHAC2-2:1,0,0,0,0,0,0,1,0
amyloid beta precursor protein (cytoplasmic tail) binding protein 2,0,0,-1,0,-1,0,1,0
"pleckstrin homology domain containing, family M (with RUN domain) member 1",0,0,0,1,0,0,1,0
lnc-LAMA1-4:1,0,0,0,0,0,0,1,0
lnc-RBM26-1:1,0,0,0,0,0,0,1,0
lnc-LRRC18-2:1,0,0,0,0,0,0,1,0
ribosomal protein L26,1,-1,-1,0,0,0,1,0
peptidylprolyl isomerase A (cyclophilin A),0,0,0,0,1,0,1,0
Obg-like ATPase 1,0,1,1,1,-1,0,1,0
ribosomal protein S18,1,-1,-1,-1,-1,0,1,0
homer homolog 3 (Drosophila),0,-1,-1,1,-1,0,1,0
keratin associated protein 9-1,0,0,0,0,0,0,1,0
ribosomal protein L28,1,0,0,0,0,0,1,0
Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed,0,0,0,0,0,0,1,0
"neural precursor cell expressed, developmentally down-regulated 8",0,1,0,0,1,0,1,0
"solute carrier family 4, sodium bicarbonate cotransporter, member 9",0,0,0,0,0,0,1,0
lnc-HAO1-2:1,0,0,0,0,0,0,1,0
non-protein coding RNA 250,0,0,0,0,0,0,1,0
"protein phosphatase 1, regulatory subunit 17",0,1,0,1,0,0,1,0
tRNA methyltransferase 11-2 homolog (S. cerevisiae),0,0,0,0,0,0,1,0
lnc-CIB1-1:1,0,0,0,0,0,0,1,0
ribosomal protein L31,1,-1,-1,0,-1,0,1,0
mitotic spindle organizing protein 2B,1,0,0,0,0,0,1,0
ribosomal protein S3A,0,-1,-1,-1,-1,0,1,0
"ferritin, heavy polypeptide-like 17",0,1,0,1,0,0,1,0
ribosomal protein L19,0,-1,-1,0,-1,0,1,0
mastermind-like 1 (Drosophila),0,1,1,0,0,0,1,0
VPS9 domain containing 1,0,1,1,0,0,0,1,0
transmembrane protein 184B,0,-1,0,0,0,0,1,0
"NADH dehydrogenase (ubiquinone) flavoprotein 1, 51kDa",0,0,0,0,0,0,1,0
matrix-remodelling associated 7,0,1,1,1,0,0,1,0
ribosomal protein S2,1,0,0,-1,0,0,1,0
"ATPase, H+ transporting, lysosomal 14kDa, V1 subunit F",1,0,0,0,0,0,1,0
lnc-C20orf96-1:1,0,1,1,1,0,0,1,0
nuclear receptor coactivator 4,0,0,0,0,0,0,1,0
ribosomal protein S16,0,-1,-1,-1,-1,0,1,0
eukaryotic translation initiation factor 1,0,-1,0,0,0,0,1,0
ribosomal protein L6,0,-1,0,0,0,0,1,0
heat shock 10kDa protein 1,0,-1,0,-1,-1,0,1,0
ribosomal protein S28,0,0,-1,0,0,0,1,0
"electron-transfer-flavoprotein, beta polypeptide",0,0,1,1,1,0,1,0
ribosomal protein S27,0,-1,-1,-1,-1,0,1,0
lnc-MEPCE-1:1,0,1,1,1,0,0,1,0
homer homolog 3 (Drosophila),0,-1,-1,1,-1,0,1,0
uncharacterized LOC100506679,0,0,-1,1,0,0,1,0
"cysteinyl-tRNA synthetase 2, mitochondrial (putative)",0,0,1,1,0,0,1,0
signal recognition particle 14kDa (homologous Alu RNA binding protein),0,0,1,1,0,0,1,0
double homeobox 4,0,1,1,0,0,0,1,0
caldesmon 1,-1,-1,0,0,0,0,1,0
"tubulin, beta 6 class V",0,-1,0,-1,0,0,1,0
ribosomal protein L27,0,-1,0,-1,-1,0,1,0
serine/threonine kinase 40,0,-1,-1,-1,0,0,1,0
ribosomal protein L18a,1,-1,-1,0,0,0,1,0
"RAB31, member RAS oncogene family",0,0,1,-1,-1,0,1,0
outer dense fiber of sperm tails 2-like,0,0,-1,1,0,0,1,0
"golgi-associated, gamma adaptin ear containing, ARF binding protein 1",0,-1,0,0,1,0,1,0
microtubule-associated protein 4,0,1,0,0,0,0,1,0
"RAB1A, member RAS oncogene family",0,0,0,0,0,0,1,0
ubiquitin domain containing 1,0,-1,1,-1,-1,0,1,0
"N(alpha)-acetyltransferase 38, NatC auxiliary subunit",0,0,1,1,0,0,1,0
"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 3",0,0,0,0,0,0,1,0
"laminin, alpha 5",0,0,-1,1,0,0,1,0
ependymin related 1,0,-1,0,0,-1,0,1,0
tripartite motif containing 47,0,-1,-1,-1,-1,0,1,0
ribosomal protein S27-like,0,0,1,0,0,0,1,0
proline rich 13,0,0,0,0,0,0,1,0
"solute carrier family 16, member 12",0,1,-1,1,1,0,1,0
ribosomal protein L14,0,0,0,0,0,0,1,0
mitogen-activated protein kinase kinase kinase 11,0,0,1,0,0,0,1,0
ribosomal protein S15a,0,-1,0,-1,-1,0,1,0
ribosomal protein S11,0,-1,-1,0,0,0,1,0
pancreatic progenitor cell differentiation and proliferation factor,0,0,1,1,0,0,1,0
cytochrome b,0,1,0,1,1,0,1,0
eukaryotic translation elongation factor 1 gamma,0,-1,-1,-1,-1,0,1,0
cutA divalent cation tolerance homolog (E. coli),0,1,0,0,0,0,1,0
eukaryotic translation elongation factor 1 alpha 1,0,-1,0,0,-1,0,1,0
ribosomal protein L12,1,0,-1,0,0,0,1,0
ribosomal protein L21,0,-1,0,0,-1,0,1,0
ribosomal protein S15a,0,-1,0,-1,-1,0,1,0
NME/NM23 nucleoside diphosphate kinase 2,0,1,1,-1,1,0,1,0
peptidylprolyl isomerase A (cyclophilin A),1,0,1,0,1,0,1,0
ribosomal protein L23a,0,-1,0,-1,-1,0,1,0
PDZ domain containing 7,0,0,-1,1,0,0,1,0
ribosomal protein L10a,0,-1,0,0,0,0,1,0
histidine triad nucleotide binding protein 1,0,-1,-1,1,1,0,1,0
ribosomal protein L21,1,-1,-1,0,0,0,1,0
SH3 domain binding glutamate-rich protein like 3,0,0,1,0,1,0,1,0
"solute carrier family 39 (zinc transporter), member 13",0,0,0,0,0,0,1,0
SCY1-like 1 (S. cerevisiae),0,1,0,0,0,0,1,0
ubiquitin B,0,0,0,1,1,0,1,0
cytochrome c oxidase subunit Vb,0,0,0,1,0,0,1,0
"solute carrier family 35, member E4",0,0,-1,1,1,0,1,0
long intergenic non-protein coding RNA 1356,0,1,1,0,0,0,1,0
"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa",0,0,0,1,1,0,1,0
ribosomal protein S7,0,-1,0,0,0,0,1,0
"ribosomal protein, large, P2",1,-1,-1,-1,-1,0,1,0
ribosomal protein S15,1,-1,-1,0,0,0,1,0
"eukaryotic translation initiation factor 3, subunit C",0,-1,0,0,1,0,1,0
"ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A",0,1,1,1,1,0,1,0
ribosomal protein S13,0,-1,-1,0,0,0,1,0
