,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
long intergenic non-protein coding RNA 1551,-1,-1,-1,-1,-1,0,0,0
"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3",0,-1,-1,-1,-1,0,0,0
zinc finger protein 20,0,-1,-1,-1,-1,0,0,0
serine/threonine kinase 17a,1,-1,-1,-1,-1,0,0,0
ribosomal protein L29,0,-1,-1,-1,-1,0,0,0
CD69 molecule,0,-1,-1,-1,-1,0,0,0
cilia and flagella associated protein 46,0,-1,-1,-1,-1,0,0,0
septin 11,-1,-1,-1,-1,-1,0,0,0
adrenomedullin,0,-1,-1,-1,-1,0,0,1
insulin-like growth factor 2,-1,-1,-1,-1,-1,0,0,0
SH3 and PX domains 2A,0,-1,-1,-1,-1,-1,-1,-1
chromosome 9 open reading frame 117,0,-1,-1,-1,-1,0,0,0
DLGAP1 antisense RNA 1,0,-1,-1,-1,-1,0,0,0
lnc-RASGRP1-4:3,0,-1,-1,-1,-1,0,0,0
carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 7,0,-1,-1,-1,-1,0,0,0
"acidic (leucine-rich) nuclear phosphoprotein 32 family, member E",0,-1,-1,-1,-1,0,0,-1
nexilin (F actin binding protein),0,-1,-1,-1,-1,0,0,0
YOD1 deubiquitinase,0,-1,-1,-1,-1,0,0,0
Rho GTPase activating protein 12,0,-1,-1,-1,-1,0,0,0
lnc-ADAM30-1:1,0,-1,-1,-1,-1,0,0,-1
ribosomal protein S25,0,-1,-1,-1,-1,0,1,0
FRAS1 related extracellular matrix 1,0,-1,-1,-1,-1,0,0,0
clathrin heavy chain linker domain containing 1,0,-1,-1,-1,-1,0,0,0
FXYD domain containing ion transport regulator 3,0,-1,-1,-1,-1,0,0,0
activating transcription factor 3,0,-1,-1,-1,-1,-1,0,-1
G protein-coupled receptor 183,0,-1,-1,-1,-1,0,0,0
lnc-TMEM123-1:1,0,-1,-1,-1,-1,0,0,0
lnc-NEDD1-5:2,0,-1,-1,-1,-1,0,0,0
small integral membrane protein 3,0,-1,-1,-1,-1,0,0,0
long intergenic non-protein coding RNA 645,0,-1,-1,-1,-1,0,0,0
"aldehyde dehydrogenase 3 family, member A2",0,-1,-1,-1,-1,0,0,0
uncharacterized LOC101928649,-1,-1,-1,-1,-1,0,0,0
"enkurin, TRPC channel interacting protein",1,-1,-1,-1,-1,0,0,0
triggering receptor expressed on myeloid cells 1,1,-1,-1,-1,-1,0,0,0
long intergenic non-protein coding RNA 271,0,-1,-1,-1,-1,0,0,0
ANKRD10 intronic transcript 1 (non-protein coding),-1,-1,-1,-1,-1,0,0,0
lnc-RP11-712L6.5.1-2:1,0,-1,-1,-1,-1,0,0,0
uncharacterized LOC100506474,-1,-1,-1,-1,-1,0,0,0
lipoyltransferase 1,0,-1,-1,-1,-1,0,0,0
"nuclear receptor subfamily 4, group A, member 3",0,-1,-1,-1,-1,0,0,0
uncharacterized LOC101927331,0,-1,-1,-1,-1,0,0,0
"guanylate cyclase 1, soluble, beta 2 (pseudogene)",0,-1,-1,-1,-1,0,0,0
long intergenic non-protein coding RNA 1436,1,-1,-1,-1,-1,0,0,0
lnc-CHMP4C-3:1,0,-1,-1,-1,-1,0,0,0
"HYDIN, axonemal central pair apparatus protein",-1,-1,-1,-1,-1,0,0,0
uncharacterized LOC100506474,-1,-1,-1,-1,-1,0,0,0
lnc-RPS6-1:1,0,-1,-1,-1,-1,0,0,0
armadillo repeat containing 4,0,-1,-1,-1,-1,0,0,0
centrosomal protein 95kDa,0,-1,-1,-1,-1,0,0,0
chromobox homolog 8,0,-1,-1,-1,-1,0,0,0
lnc-NPAT-2:1,0,-1,-1,-1,-1,0,0,0
uncharacterized LOC153684,-1,-1,-1,-1,-1,1,0,1
long intergenic non-protein coding RNA 1578,1,-1,-1,-1,-1,0,0,-1
Prader-Willi region non-protein coding RNA 1,0,-1,-1,-1,-1,0,0,0
MEOX2 antisense RNA 1 (head to head),0,-1,-1,-1,-1,0,0,0
Kruppel-like factor 6,0,-1,-1,-1,-1,0,0,0
"protein phosphatase 1, regulatory subunit 32",0,-1,-1,-1,-1,0,0,0
glycerol-3-phosphate dehydrogenase 1 (soluble),-1,-1,-1,-1,-1,0,0,0
oral-facial-digital syndrome 1,0,-1,-1,-1,-1,0,0,0
trichorhinophalangeal syndrome I,-1,-1,-1,-1,-1,1,0,0
lnc-C9orf103-3:1,0,-1,-1,-1,-1,0,0,0
"potassium channel, calcium activated intermediate/small conductance subfamily N alpha, member 3",-1,-1,-1,-1,-1,0,0,0
"CCAAT/enhancer binding protein (C/EBP), beta",0,-1,-1,-1,-1,0,0,0
cytochrome c oxidase assembly factor 5,0,-1,-1,-1,-1,0,0,0
"ATP-binding cassette, sub-family B (MDR/TAP), member 11",0,-1,-1,-1,-1,0,0,0
centriolin,0,-1,-1,-1,-1,0,0,0
mir-99a-let-7c cluster host gene (non-protein coding),0,-1,-1,-1,-1,0,0,0
"inositol polyphosphate-4-phosphatase, type II, 105kDa",1,-1,-1,-1,-1,0,0,1
Fc fragment of IgG binding protein,1,-1,-1,-1,-1,0,0,0
cyclin-dependent kinase 6,-1,-1,-1,-1,-1,0,0,0
sacsin molecular chaperone,0,-1,-1,-1,-1,0,0,-1
ZEB1 antisense RNA 1,0,-1,-1,-1,-1,0,0,0
"butyrophilin, subfamily 2, member A3, pseudogene",0,-1,-1,-1,-1,0,0,0
"serum/glucocorticoid regulated kinase family, member 3",-1,-1,-1,-1,-1,0,0,0
T-cell lymphoma invasion and metastasis 2,0,-1,-1,-1,-1,0,0,0
lnc-DHX37-3:5,0,-1,-1,-1,-1,0,0,0
"lectin, galactoside-binding, soluble, 3",-1,-1,-1,-1,-1,0,0,0
notch 2,0,-1,-1,-1,-1,0,1,0
transmembrane protein 63A,0,-1,-1,-1,-1,0,0,0
Tctex1 domain containing 1,0,-1,-1,-1,-1,0,0,0
folliculin,0,-1,-1,-1,-1,0,0,0
"small nucleolar RNA, H/ACA box 70",0,-1,-1,-1,-1,0,-1,0
ribosomal protein L39,0,-1,-1,-1,-1,0,1,0
tet methylcytosine dioxygenase 2,0,-1,-1,-1,-1,0,0,0
ribosomal protein S3,0,-1,-1,-1,-1,-1,0,0
chromosome 11 open reading frame 54,0,-1,-1,-1,-1,0,0,0
"DnaJ (Hsp40) homolog, subfamily B, member 13",0,-1,-1,-1,-1,0,0,0
Bardet-Biedl syndrome 9,0,-1,-1,-1,-1,0,0,0
tumor protein D52-like 2,0,-1,-1,-1,-1,0,0,0
uncharacterized LOC101928433,1,-1,-1,-1,-1,0,0,1
cell division cycle 37-like 1,-1,-1,-1,-1,-1,0,0,0
discoidin domain receptor tyrosine kinase 2,0,-1,-1,-1,-1,0,0,0
lysyl oxidase,0,-1,-1,-1,-1,0,-1,0
ribosomal protein L19 pseudogene 12,0,-1,-1,-1,-1,0,0,0
ribosomal protein L5,0,-1,-1,-1,-1,0,0,0
retinitis pigmentosa GTPase regulator,0,-1,-1,-1,-1,0,0,0
uncharacterized LOC729451,0,-1,-1,-1,-1,0,0,0
"small nucleolar RNA, H/ACA box 70D",0,-1,-1,-1,-1,0,0,-1
notch 2,-1,-1,-1,-1,-1,0,0,0
leucine rich repeat containing 2,0,-1,-1,-1,-1,0,0,0
transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha),0,-1,-1,-1,-1,0,0,0
vestigial-like family member 3,0,-1,-1,-1,-1,1,0,1
uncharacterized LOC100129397,0,-1,-1,-1,-1,0,0,0
B-cell CLL/lymphoma 2,1,-1,-1,-1,-1,0,0,0
retinal pigment epithelium-specific protein 65kDa,-1,-1,-1,-1,-1,0,0,0
protocadherin beta 9,0,-1,-1,-1,-1,1,0,1
chromosome 8 open reading frame 88,-1,-1,-1,-1,-1,-1,0,-1
uncharacterized LOC100506725,0,-1,-1,-1,-1,0,0,0
retinitis pigmentosa GTPase regulator,1,-1,-1,-1,-1,0,0,0
lnc-CHMP4C-5:3,0,-1,-1,-1,-1,0,0,0
hepatic and glial cell adhesion molecule,-1,-1,-1,-1,-1,0,0,0
multiple EGF-like-domains 10,-1,-1,-1,-1,-1,0,0,0
transmembrane protein 123,0,-1,-1,-1,-1,0,0,0
Ets2 repressor factor,0,-1,-1,-1,-1,0,0,0
oncostatin M,1,-1,-1,-1,-1,-1,0,0
"membrane associated guanylate kinase, WW and PDZ domain containing 1",0,-1,-1,-1,-1,0,0,0
lnc-RP11-680F20.5.1-2:1,0,-1,-1,-1,-1,0,0,0
"RAS-like, family 10, member A",-1,-1,-1,-1,-1,0,0,0
"solute carrier family 19 (thiamine transporter), member 2",0,-1,-1,-1,-1,0,0,0
lnc-TMEM64-2:1,0,-1,-1,-1,-1,0,0,0
"guanylate cyclase 1, soluble, beta 2 (pseudogene)",0,-1,-1,-1,-1,0,0,0
endonuclease/exonuclease/phosphatase family domain containing 1,0,-1,-1,-1,-1,1,0,1
lnc-LOX-1:1,0,-1,-1,-1,-1,0,0,0
lnc-ANKRA2-3:1,-1,-1,-1,-1,-1,0,0,0
lnc-ZNF793-1:2,0,-1,-1,-1,-1,0,0,0
storkhead box 1,-1,-1,-1,-1,-1,0,0,0
"phospholipase C, epsilon 1",0,-1,-1,-1,-1,0,0,1
SWT1 RNA endoribonuclease homolog (S. cerevisiae),0,-1,-1,-1,-1,0,0,0
tRNA-histidine guanylyltransferase 1-like (S. cerevisiae),0,-1,-1,-1,-1,0,0,0
lnc-RP11-9B6.1.1-2:1,0,-1,-1,-1,-1,0,0,0
triggering receptor expressed on myeloid cells 1,1,-1,-1,-1,-1,0,0,0
"inhibitor of DNA binding 4, dominant negative helix-loop-helix protein",-1,-1,-1,-1,-1,0,0,0
lnc-NENF-2:1,0,-1,-1,-1,-1,0,0,0
"RAB, member of RAS oncogene family-like 2A",0,-1,-1,-1,-1,0,0,0
chromosome 10 open reading frame 32,0,-1,-1,-1,-1,0,0,0
lnc-MAN2A1-3:2,0,-1,-1,-1,-1,0,0,0
chromosome 17 open reading frame 97,0,-1,-1,-1,-1,0,0,0
"small nuclear RNA activating complex, polypeptide 3, 50kDa",0,-1,-1,-1,-1,0,0,0
trafficking protein particle complex 13,0,-1,-1,-1,-1,0,0,0
lnc-MFSD9-4:1,1,-1,-1,-1,-1,0,0,0
"calcium channel, voltage-dependent, gamma subunit 5",0,-1,-1,-1,-1,0,0,0
zinc finger protein 260,0,-1,-1,-1,-1,0,0,0
uncharacterized LOC102724507,-1,-1,-1,-1,-1,0,0,0
ubiquitin-fold modifier conjugating enzyme 1,0,-1,-1,-1,-1,0,0,0
Rho GTPase activating protein 21,0,-1,-1,-1,-1,0,0,0
ZBED3 antisense RNA 1,0,-1,-1,-1,-1,0,0,0
arginine/serine-rich protein 1,0,-1,-1,-1,-1,0,0,0
"cleavage stimulation factor, 3' pre-RNA, subunit 2, 64kDa, tau variant",0,-1,-1,-1,-1,0,0,0
"BH3-like motif containing, cell death inducer",0,-1,-1,-1,-1,0,0,0
phosphatidylinositol 4-kinase type 2 beta,1,-1,-1,-1,-1,0,0,0
SPATA3 antisense RNA 1 (head to head),0,-1,-1,-1,-1,0,0,0
von Willebrand factor A domain containing 5B1,0,-1,-1,-1,-1,0,0,0
Meis homeobox 2,-1,-1,-1,-1,-1,1,0,0
cyclin Y-like 1 pseudogene,0,-1,-1,-1,-1,0,0,0
ring finger and FYVE-like domain containing E3 ubiquitin protein ligase,0,-1,-1,-1,-1,0,0,0
uncharacterized LOC101927497,0,-1,-1,-1,-1,0,0,0
zinc finger protein 606,0,-1,-1,-1,-1,0,0,0
"butyrophilin, subfamily 3, member A1",-1,-1,-1,-1,-1,0,0,0
uncharacterized LOC100506036,0,-1,-1,-1,-1,0,0,0
Yes-associated protein 1,-1,-1,-1,-1,-1,0,-1,0
"butyrobetaine (gamma), 2-oxoglutarate dioxygenase (gamma-butyrobetaine hydroxylase) 1",-1,-1,-1,-1,-1,0,0,0
SH3-domain binding protein 2,0,-1,-1,-1,-1,0,0,0
long intergenic non-protein coding RNA 606,0,-1,-1,-1,-1,0,0,0
"phosphatidylinositol transfer protein, cytoplasmic 1",0,-1,-1,-1,-1,0,0,0
activating transcription factor 3,0,-1,-1,-1,-1,-1,-1,-1
hexokinase domain containing 1,-1,-1,-1,-1,-1,-1,0,0
tektin 1,0,-1,-1,-1,-1,0,0,0
RNA binding motif protein 7,0,-1,-1,-1,-1,0,0,0
uncharacterized LOC100506974,-1,-1,-1,-1,-1,0,0,0
KIAA1958,0,-1,-1,-1,-1,0,0,0
KMT2E antisense RNA 1 (head to head),0,-1,-1,-1,-1,0,0,0
FERM and PDZ domain containing 2,0,-1,-1,-1,-1,0,0,0
vascular endothelial growth factor A,1,-1,-1,-1,-1,-1,-1,-1
l(3)mbt-like 1 (Drosophila),0,-1,-1,-1,-1,0,0,0
uncharacterized LOC100506474,-1,-1,-1,-1,-1,0,0,0
Y box binding protein 3,0,-1,-1,-1,-1,0,0,0
zinc finger family member 788,0,-1,-1,-1,-1,0,0,0
histamine N-methyltransferase,-1,-1,-1,-1,-1,0,0,0
PR domain containing 5,-1,-1,-1,-1,-1,0,0,0
lysine (K)-specific demethylase 5B,0,-1,-1,-1,-1,0,0,0
tripartite motif containing 37,0,-1,-1,-1,-1,0,0,1
growth arrest-specific 1,-1,-1,-1,-1,-1,1,0,0
"axin interactor, dorsalization associated",0,-1,-1,-1,-1,0,0,-1
Bardet-Biedl syndrome 4,0,-1,-1,-1,-1,0,0,0
tetratricopeptide repeat domain 23,1,-1,-1,-1,-1,0,0,0
endothelin 1,0,-1,-1,-1,-1,0,0,0
"proteasome (prosome, macropain) 26S subunit, non-ATPase, 5",0,-1,-1,-1,-1,-1,0,-1
"syntrophin, gamma 1",0,-1,-1,-1,-1,0,0,0
WD repeat domain 35,0,-1,-1,-1,-1,0,0,0
sphingosine kinase 1,0,-1,-1,-1,-1,0,1,0
uncharacterized LOC102723826,1,-1,-1,-1,-1,0,0,0
uncharacterized LOC391343,0,-1,-1,-1,-1,0,0,0
DPY19L1 pseudogene 1,0,-1,-1,-1,-1,0,0,0
lnc-SRBD1-1:1,-1,-1,-1,-1,-1,0,0,0
NIMA-related kinase 1,0,-1,-1,-1,-1,0,0,-1
ZHX1-C8orf76 readthrough,0,-1,-1,-1,-1,0,0,0
aquaporin 7,-1,-1,-1,-1,-1,0,0,0
CD44 molecule (Indian blood group),1,-1,-1,-1,-1,0,0,0
"small nucleolar RNA, H/ACA box 70B",0,-1,-1,-1,-1,0,0,0
platelet-derived growth factor alpha polypeptide,0,-1,-1,-1,-1,0,0,0
phosphodiesterase 8A,-1,-1,-1,-1,-1,0,0,0
SEC16 homolog B (S. cerevisiae),0,-1,-1,-1,-1,1,0,0
dynein regulatory complex subunit 1,-1,-1,-1,-1,-1,0,0,0
"dynein, axonemal, heavy chain 6",0,-1,-1,-1,-1,0,0,0
KIAA1731 N-terminal like,0,-1,-1,-1,-1,0,0,0
"bromodomain adjacent to zinc finger domain, 2B",0,-1,-1,-1,-1,0,0,0
docking protein 5,1,-1,-1,-1,-1,0,0,0
lnc-ERP44-3:3,0,-1,-1,-1,-1,0,0,0
Nanog homeobox,0,-1,-1,-1,-1,0,0,0
carnitine O-octanoyltransferase,0,-1,-1,-1,-1,0,0,0
"cytochrome P450, family 2, subfamily D, polypeptide 6",0,-1,-1,-1,-1,0,0,0
EF-hand calcium binding domain 10,0,-1,-1,-1,-1,0,0,0
coiled-coil domain containing 178,0,-1,-1,-1,-1,0,0,0
"family with sequence similarity 212, member B",0,-1,-1,-1,-1,0,0,0
zinc finger protein 850,0,-1,-1,-1,-1,0,0,0
ENOX1 antisense RNA 2,0,-1,-1,-1,-1,0,0,0
arrestin domain containing 3,0,-1,-1,-1,-1,0,0,0
eukaryotic translation elongation factor 1 alpha 1,0,-1,-1,-1,-1,0,-1,-1
EF-hand calcium binding domain 6,0,-1,-1,-1,-1,0,0,0
leucine rich repeat containing 27,0,-1,-1,-1,-1,0,0,0
"pleckstrin homology domain containing, family S member 1",0,-1,-1,-1,-1,0,0,0
uncharacterized LOC79160,-1,-1,-1,-1,-1,0,0,1
"neuroblastoma breakpoint family, member 14",0,-1,-1,-1,-1,0,0,-1
myosin IIIA,0,-1,-1,-1,-1,0,0,0
AKNA domain containing 1,0,-1,-1,-1,-1,0,0,0
GRAM domain containing 4,0,-1,-1,-1,-1,0,0,1
"Sin3A-associated protein, 30kDa",0,-1,-1,-1,-1,0,0,0
"family with sequence similarity 183, member A",0,-1,-1,-1,-1,0,0,0
taurine up-regulated 1 (non-protein coding),0,-1,-1,-1,-1,0,0,0
Rho GTPase activating protein 42,-1,-1,-1,-1,-1,1,0,1
Tctex1 domain containing 4,0,-1,-1,-1,-1,0,0,0
leucine rich repeat containing 70,0,-1,-1,-1,-1,0,0,0
uncharacterized LOC101929911,0,-1,-1,-1,-1,0,0,0
"family with sequence similarity 182, member B",0,-1,-1,-1,-1,0,0,0
PR domain containing 16,0,-1,-1,-1,-1,0,0,0
B-cell CLL/lymphoma 9-like,0,-1,-1,-1,-1,0,0,0
"small nucleolar RNA, H/ACA box 8",0,-1,-1,-1,-1,0,0,0
uncharacterized LOC84237,0,-1,-1,-1,-1,0,0,0
"small nucleolar RNA, C/D box 36A",0,-1,-1,-1,-1,0,0,0
"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2",0,-1,-1,-1,-1,0,0,0
"beta-1,3-N-acetylgalactosaminyltransferase 2",0,-1,-1,-1,-1,0,0,-1
upstream transcription factor 1,0,-1,-1,-1,-1,0,0,0
"immunoglobulin superfamily, DCC subclass, member 4",0,-1,-1,-1,-1,1,0,1
ELOVL2 antisense RNA 1,-1,-1,-1,-1,-1,0,0,0
"dynein, cytoplasmic 2, heavy chain 1",0,-1,-1,-1,-1,0,0,0
lnc-COL4A1-2:5,0,-1,-1,-1,-1,0,0,0
POU class 3 homeobox 4,0,-1,-1,-1,-1,0,0,0
raftlin family member 2,0,-1,-1,-1,-1,0,0,0
uncharacterized LOC101928792,0,-1,-1,-1,-1,0,0,0
long intergenic non-protein coding RNA 1336,0,-1,-1,-1,-1,0,0,0
lnc-PLEKHH2-1:1,0,-1,-1,-1,-1,0,0,0
kelch domain containing 4,0,-1,-1,-1,-1,0,-1,0
"serine peptidase inhibitor, Kazal type 1",0,-1,-1,-1,-1,0,-1,0
"family with sequence similarity 179, member A",0,-1,-1,-1,-1,0,0,0
VIM antisense RNA 1,0,-1,-1,-1,-1,1,0,1
uncharacterized LOC101927100,0,-1,-1,-1,-1,0,0,0
"HIG1 hypoxia inducible domain family, member 2A",0,-1,-1,-1,-1,0,0,0
ribosomal protein S9,0,-1,-1,-1,-1,0,0,0
immediate early response 2,1,-1,-1,-1,-1,0,0,0
radixin,1,-1,-1,-1,-1,0,0,-1
metastasis associated lung adenocarcinoma transcript 1 (non-protein coding),1,-1,-1,-1,-1,0,0,0
Na+/K+ transporting ATPase interacting 3,-1,-1,-1,-1,-1,0,0,0
G patch domain containing 2,0,-1,-1,-1,-1,0,0,0
myostatin,-1,-1,-1,-1,-1,0,0,0
regulator of G-protein signaling 3,1,-1,-1,-1,-1,0,0,0
coiled-coil domain containing 8,-1,-1,-1,-1,-1,0,0,0
uncharacterized LOC101928307,-1,-1,-1,-1,-1,0,0,0
lnc-ZSWIM2-5:1,0,-1,-1,-1,-1,0,0,0
coagulation factor II (thrombin) receptor-like 1,1,-1,-1,-1,-1,0,0,0
long intergenic non-protein coding RNA 354,0,-1,-1,-1,-1,0,0,0
cilia and flagella associated protein 45,0,-1,-1,-1,-1,0,0,0
ankyrin repeat domain 26,0,-1,-1,-1,-1,-1,0,0
sacsin molecular chaperone,0,-1,-1,-1,-1,0,-1,0
collagen beta(1-O)galactosyltransferase 2,-1,-1,-1,-1,-1,0,0,0
PC4 and SFRS1 interacting protein 1,0,-1,-1,-1,-1,-1,-1,-1
angiopoietin-like 1,-1,-1,-1,-1,-1,0,0,0
zinc finger protein 677,0,-1,-1,-1,-1,0,0,0
phosducin-like,0,-1,-1,-1,-1,0,0,-1
"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",0,-1,-1,-1,-1,0,0,0
uncharacterized LOC102725076,0,-1,-1,-1,-1,0,0,0
ferredoxin 1,1,-1,-1,-1,-1,0,0,0
transmembrane protein 133,0,-1,-1,-1,-1,1,0,0
FBJ murine osteosarcoma viral oncogene homolog,0,-1,-1,-1,-1,0,0,0
"protein phosphatase 1, regulatory subunit 3C",0,-1,-1,-1,-1,1,-1,0
F-box protein 30,1,-1,-1,-1,-1,0,0,0
zinc finger protein 395,0,-1,-1,-1,-1,0,0,0
double zinc ribbon and ankyrin repeat domains 1,0,-1,-1,-1,-1,0,0,0
nicotinamide phosphoribosyltransferase,1,-1,-1,-1,-1,0,-1,0
"regulatory factor X, 3 (influences HLA class II expression)",0,-1,-1,-1,-1,0,0,0
zinc finger protein 326,0,-1,-1,-1,-1,-1,-1,-1
"ring finger protein, transmembrane 1",1,-1,-1,-1,-1,0,0,0
ADAM metallopeptidase domain 32,0,-1,-1,-1,-1,0,0,0
"guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 3",0,-1,-1,-1,-1,0,0,0
lnc-C9orf103-2:1,0,-1,-1,-1,-1,0,0,0
lnc-WRNIP1-2:35,0,-1,-1,-1,-1,1,0,0
FAT atypical cadherin 3,0,-1,-1,-1,-1,0,0,0
EMI domain containing 1,0,-1,-1,-1,-1,0,0,0
