,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
organic solute carrier partner 1,-1,-1,-1,-1,-1,0,0,0
frizzled class receptor 8,-1,-1,-1,-1,-1,0,0,0
"C-type lectin domain family 2, member B",-1,-1,-1,-1,-1,0,0,0
DLGAP1 antisense RNA 2,-1,-1,-1,-1,-1,-1,0,-1
exostosin-like glycosyltransferase 3,-1,-1,-1,-1,-1,0,0,0
doublecortin domain containing 2,-1,-1,-1,-1,-1,0,0,0
NHS-like 1,-1,-1,-1,-1,-1,0,0,0
cyclin O,-1,-1,-1,-1,-1,0,-1,0
uncharacterized LOC648987,-1,-1,-1,-1,-1,1,0,1
methylthioadenosine phosphorylase,-1,-1,-1,-1,-1,0,0,0
"family with sequence similarity 74, member A1",-1,-1,-1,-1,-1,0,0,0
cell division cycle associated 7-like,-1,-1,-1,-1,-1,0,0,0
CUB and Sushi multiple domains 1,-1,-1,-1,-1,-1,0,0,0
S100 calcium binding protein A3,-1,-1,-1,-1,-1,1,0,1
S100 calcium binding protein A4,-1,-1,-1,-1,-1,1,0,1
"laminin, beta 3",-1,-1,-1,-1,-1,1,0,1
uncharacterized LOC100506974,-1,-1,-1,-1,-1,1,0,1
ST3GAL5 antisense RNA 1 (head to head),-1,-1,-1,-1,-1,0,0,0
cell division cycle associated 7-like,-1,-1,-1,-1,-1,0,0,0
zinc finger protein 217,-1,-1,-1,-1,-1,1,-1,0
methyltransferase like 7B,-1,-1,-1,-1,-1,1,0,1
microtubule associated serine/threonine kinase family member 4,-1,-1,-1,-1,-1,0,0,0
uncharacterized LOC101929911,-1,-1,-1,-1,-1,0,0,0
homeobox D8,-1,-1,-1,-1,-1,0,-1,0
SRY (sex determining region Y)-box 1,-1,-1,-1,-1,-1,0,0,0
interleukin 17 receptor D,-1,-1,-1,-1,-1,0,0,0
"retinoid X receptor, alpha",-1,-1,-1,-1,-1,0,0,0
transmembrane protein 158 (gene/pseudogene),-1,-1,-1,-1,-1,0,0,0
"roundabout, axon guidance receptor, homolog 2 (Drosophila)",-1,-1,-1,-1,-1,0,0,0
outer dense fiber of sperm tails 3B,-1,-1,-1,-1,-1,1,0,1
"nuclear receptor subfamily 2, group E, member 1",-1,-1,-1,-1,-1,0,0,0
chromosome 1 open reading frame 61,-1,-1,-1,-1,-1,0,0,0
"platelet-derived growth factor receptor, beta polypeptide",-1,-1,-1,-1,-1,1,0,1
long intergenic non-protein coding RNA 1354,-1,-1,-1,-1,-1,0,0,0
nephronectin,-1,-1,-1,-1,-1,0,0,0
fatty acid hydroxylase domain containing 2,-1,-1,-1,-1,-1,1,0,1
AQP4 antisense RNA 1,-1,-1,-1,-1,-1,0,0,0
"ubiquitin-like with PHD and ring finger domains 2, E3 ubiquitin protein ligase",-1,-1,-1,-1,-1,-1,0,-1
"protocadherin gamma subfamily B, 2",-1,-1,-1,-1,-1,0,0,0
RAN binding protein 3-like,-1,-1,-1,-1,-1,0,0,0
forkhead box G1,-1,-1,-1,-1,-1,0,0,0
"matrix metallopeptidase 7 (matrilysin, uterine)",-1,-1,-1,-1,-1,1,0,0
HOXB cluster antisense RNA 1,-1,-1,-1,-1,-1,0,0,0
protocadherin beta 2,-1,-1,-1,-1,-1,0,0,0
"potassium channel, calcium activated intermediate/small conductance subfamily N alpha, member 3",-1,-1,-1,-1,-1,0,0,0
"zinc finger, BED-type containing 1",-1,-1,-1,-1,-1,0,0,0
tissue factor pathway inhibitor (lipoprotein-associated coagulation inhibitor),-1,-1,-1,-1,-1,0,0,0
insulin-like growth factor 2,-1,-1,-1,-1,-1,0,0,0
collagen beta(1-O)galactosyltransferase 2,-1,-1,-1,-1,-1,0,0,0
transmembrane protein 255A,-1,-1,-1,-1,-1,1,0,1
uncharacterized LOC100128079,-1,-1,-1,-1,-1,0,0,0
"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E",-1,-1,-1,-1,-1,0,0,0
cytokine receptor-like factor 1,-1,-1,-1,-1,-1,0,0,0
uncharacterized LOC100507661,-1,-1,-1,-1,-1,1,0,1
chromosome 11 open reading frame 70,-1,-1,-1,-1,-1,0,0,0
cAMP responsive element modulator,-1,-1,-1,-1,-1,0,0,0
"sprouty homolog 1, antagonist of FGF signaling (Drosophila)",-1,-1,-1,-1,-1,0,0,0
"malate dehydrogenase 1B, NAD (soluble)",-1,-1,-1,-1,-1,0,0,0
decorin,-1,-1,-1,-1,-1,1,1,1
lnc-TEKT3-1:1,-1,-1,-1,-1,-1,0,0,1
T-cell lymphoma invasion and metastasis 2,-1,-1,-1,-1,-1,0,0,0
chromosome 2 open reading frame 72,-1,-1,-1,-1,-1,0,0,1
annexin A1,-1,-1,-1,-1,-1,0,0,0
notch 2 N-terminal like,-1,-1,-1,-1,-1,0,0,0
"deiodinase, iodothyronine, type II",-1,-1,-1,-1,-1,0,0,0
"ubiquitin-like with PHD and ring finger domains 2, E3 ubiquitin protein ligase",-1,-1,-1,-1,-1,0,-1,0
chromosome 10 open reading frame 10,-1,-1,-1,-1,-1,0,-1,0
