,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
ChaC glutathione-specific gamma-glutamylcyclotransferase 1,1,1,1,1,1,-1,-1,-1
"family with sequence similarity 221, member A",1,1,1,1,1,0,0,0
chromosome 2 open reading frame 74,1,1,1,1,1,0,0,0
chromosome 10 open reading frame 35,1,1,1,1,1,0,0,0
sulfiredoxin 1,1,1,1,1,1,-1,-1,-1
TSPY-like 5,1,1,1,1,1,0,0,0
NAC alpha domain containing,1,1,1,1,1,0,0,0
ferric-chelate reductase 1-like,1,1,1,1,1,0,0,0
neuronal cell adhesion molecule,1,1,1,1,1,0,0,0
"sodium channel, voltage gated, type II beta subunit",1,1,1,1,1,0,0,0
long intergenic non-protein coding RNA 1018,1,1,1,1,1,0,0,0
SEC14-like 6 (S. cerevisiae),1,1,1,1,1,0,0,0
chromosome 19 open reading frame 81,1,1,1,1,1,0,0,0
"solute carrier family 9, subfamily A (NHE7, cation proton antiporter 7), member 7",1,1,1,1,1,1,0,1
dickkopf WNT signaling pathway inhibitor 3,1,1,1,1,1,0,0,-1
"potassium channel, voltage gated shaker related subfamily A, member 3",1,1,1,1,1,0,0,0
G protein regulated inducer of neurite outgrowth 2,1,1,1,1,1,0,0,0
"family with sequence similarity 20, member A",1,1,1,1,1,0,0,0
"CAP, adenylate cyclase-associated protein, 2 (yeast)",1,1,1,1,1,0,0,0
tetraspanin 33,1,1,1,1,1,0,0,0
nucleosome assembly protein 1-like 2,1,1,1,1,1,0,0,0
LanC lantibiotic synthetase component C-like 3 (bacterial),1,1,1,1,1,1,0,1
"solute carrier family 22 (organic cation/carnitine transporter), member 5",1,1,1,1,1,0,0,0
"semaphorin 7A, GPI membrane anchor (John Milton Hagen blood group)",1,1,1,1,1,0,0,0
tetraspanin 12,1,1,1,1,1,0,0,0
angiopoietin-like 6,1,1,1,1,1,0,0,0
folate hydrolase (prostate-specific membrane antigen) 1,1,1,1,1,1,0,0,0
LY6/PLAUR domain containing 1,1,1,1,1,1,0,0,0
hepcidin antimicrobial peptide,1,1,1,1,1,0,0,0
"sodium channel, voltage gated, type III beta subunit",1,1,1,1,1,0,0,0
"protein tyrosine phosphatase, receptor type, N polypeptide 2",1,1,1,1,1,0,0,0
"small nucleolar RNA, C/D box 114-22",1,1,1,1,1,0,0,0
uncharacterized LOC100996664,1,1,1,1,1,0,0,0
eukaryotic translation elongation factor 1 alpha 2,1,1,1,1,1,0,0,0
"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma",1,1,1,1,1,0,0,0
pirin (iron-binding nuclear protein),1,1,1,1,1,0,-1,0
protein kinase C and casein kinase substrate in neurons 1,1,1,1,1,1,0,0,0
lnc-KIAA1598-1:2,1,1,1,1,1,0,0,0
arylsulfatase G,1,1,1,1,1,-1,0,0
"membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3)",1,1,1,1,1,-1,0,0
neuron navigator 3,1,1,1,1,1,0,0,0
human immunodeficiency virus type I enhancer binding protein 3,1,1,1,1,1,0,0,0
ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase),1,1,1,1,1,0,1,0
regulating synaptic membrane exocytosis 4,1,1,1,1,1,0,0,0
"FK506 binding protein 1B, 12.6 kDa",1,1,1,1,1,0,0,0
toll-like receptor adaptor molecule 1,1,1,1,1,1,0,0,0
midkine (neurite growth-promoting factor 2),1,1,1,1,1,0,0,0
protocadherin alpha 1,1,1,1,1,1,0,0,0
neuralized E3 ubiquitin protein ligase 1,1,1,1,1,1,0,0,0
glutamate-rich 2,1,1,1,1,1,1,0,1
ectonucleoside triphosphate diphosphohydrolase 3,1,1,1,1,1,0,0,0
ATP/GTP binding protein 1,1,1,1,1,1,0,0,0
microtubule-associated protein 1B,1,1,1,1,1,0,-1,0
"epoxide hydrolase 2, cytoplasmic",1,1,1,1,1,0,0,0
glucokinase (hexokinase 4),1,1,1,1,1,1,0,1
"malic enzyme 1, NADP(+)-dependent, cytosolic",1,1,1,1,1,0,0,0
stathmin 1,1,1,1,1,1,-1,-1,-1
chromosome 9 open reading frame 40,1,1,1,1,1,-1,0,-1
myocardial infarction associated transcript (non-protein coding),1,1,1,1,1,0,0,0
transgelin 3,1,1,1,1,1,0,0,0
"RNA binding protein, fox-1 homolog (C. elegans) 1",1,1,1,1,1,0,0,0
centrosomal protein 41kDa,1,1,1,1,1,0,0,0
transmembrane protein 176A,1,1,1,1,1,0,0,0
G antigen 2B,1,1,1,1,1,0,0,1
SH2 domain containing 3C,1,1,1,1,1,0,0,1
"LysM, putative peptidoglycan-binding, domain containing 2",1,1,1,1,1,0,0,0
"protein phosphatase 2, regulatory subunit B'', alpha",1,1,1,1,1,0,0,0
KH homology domain containing 1,1,1,1,1,1,0,0,0
aspartate beta-hydroxylase domain containing 2,1,1,1,1,1,0,0,0
"TSC22 domain family, member 2",1,1,1,1,1,1,0,1
tetraspanin 33,1,1,1,1,1,0,0,0
fibronectin leucine rich transmembrane protein 3,1,1,1,1,1,0,0,0
tetraspanin 33,1,1,1,1,1,0,0,0
"potassium channel, voltage gated Shal related subfamily D, member 2",1,1,1,1,1,0,0,0
"origin recognition complex, subunit 5",1,1,1,1,1,0,-1,0
"small nucleolar RNA, C/D box 114-28",1,1,1,1,1,0,0,0
"potassium channel, two pore domain subfamily K, member 10",1,1,1,1,1,0,0,0
"ADAM metallopeptidase with thrombospondin type 1 motif, 8",1,1,1,1,1,0,0,0
"zinc finger, GATA-like protein 1",1,1,1,1,1,0,0,0
aspartate beta-hydroxylase domain containing 1,1,1,1,1,1,0,0,1
arylsulfatase G,1,1,1,1,1,0,0,0
"STEAP family member 2, metalloreductase",1,1,1,1,1,0,0,0
"ribonuclease, RNase K",1,1,1,1,1,0,1,1
tetraspanin 13,1,1,1,1,1,0,0,0
nebulette,1,1,1,1,1,0,0,0
interleukin 17 receptor A,1,1,1,1,1,0,0,0
interleukin 17 receptor A,1,1,1,1,1,0,0,0
p21 protein (Cdc42/Rac)-activated kinase 6,1,1,1,1,1,0,0,0
delta/notch-like EGF repeat containing,1,1,1,1,1,0,0,0
Thy-1 cell surface antigen,1,1,1,1,1,0,0,0
"solute carrier family 35, member G2",1,1,1,1,1,-1,0,-1
KIAA0408,1,1,1,1,1,0,0,0
carbohydrate (keratan sulfate Gal-6) sulfotransferase 1,1,1,1,1,1,0,0,0
long intergenic non-protein coding RNA 312,1,1,1,1,1,0,0,0
"protein tyrosine phosphatase, receptor type, U",1,1,1,1,1,0,0,0
small ILF3/NF90-associated RNA G1,1,1,1,1,1,1,0,1
hyaluronoglucosaminidase 3,1,1,1,1,1,0,0,0
