,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
DEAD (Asp-Glu-Ala-Asp) box polypeptide 41,0,-1,1,0,1,0,-1,0
sirtuin 6,0,0,0,0,1,0,-1,0
metallothionein 1F,1,0,1,1,0,0,-1,0
EPS8-like 1,1,0,1,0,0,0,-1,0
"family with sequence similarity 86, member C1",0,0,1,-1,1,0,-1,0
lnc-TPTE-3:3,0,0,0,0,-1,0,-1,0
isoamyl acetate-hydrolyzing esterase 1 homolog (S. cerevisiae),0,0,1,0,0,0,-1,0
charged multivesicular body protein 1A,0,1,1,0,0,0,-1,0
UBA6 antisense RNA 1 (head to head),0,-1,0,-1,0,0,-1,0
"phospholipase C, delta 3",0,0,0,0,-1,0,-1,0
nuclear paraspeckle assembly transcript 1 (non-protein coding),-1,-1,-1,0,-1,0,-1,0
citron rho-interacting serine/threonine kinase,0,1,-1,0,0,0,-1,0
"solute carrier family 7 (amino acid transporter light chain, L system), member 5 pseudogene 1",0,0,0,0,0,0,-1,0
SP100 nuclear antigen,0,0,0,0,0,0,-1,0
EMG1 N1-specific pseudouridine methyltransferase,0,0,0,-1,0,0,-1,0
synapse associated protein 1,0,-1,0,-1,0,0,-1,0
importin 5,0,-1,0,0,0,0,-1,0
zinc finger E-box binding homeobox 1,-1,-1,-1,-1,0,0,-1,0
lnc-PMM2-6:1,0,1,1,1,0,0,-1,0
NUTM2B antisense RNA 1,1,-1,-1,-1,0,0,-1,0
"aldehyde dehydrogenase 3 family, member A2",0,-1,0,-1,-1,0,-1,0
"HOXA transcript antisense RNA, myeloid-specific 1",-1,-1,0,1,-1,0,-1,0
LIM and senescent cell antigen-like domains 1,-1,0,1,0,0,0,-1,0
"protein kinase, AMP-activated, gamma 2 non-catalytic subunit",0,1,1,1,1,0,-1,0
activating transcription factor 5,1,0,1,0,1,0,-1,0
"small nucleolar RNA, H/ACA box 70",0,-1,-1,-1,-1,0,-1,0
"small glutamine-rich tetratricopeptide repeat (TPR)-containing, alpha",0,1,0,0,0,0,-1,0
"N(alpha)-acetyltransferase 20, NatB catalytic subunit",0,0,0,0,0,0,-1,0
"prolyl 4-hydroxylase, transmembrane (endoplasmic reticulum)",0,1,1,1,-1,0,-1,0
thioredoxin domain containing 11,0,0,1,1,0,0,-1,0
"mesoderm induction early response 1, family member 2",0,0,0,0,0,0,-1,0
sphingosine-1-phosphate lyase 1,0,-1,0,-1,0,0,-1,0
SERTA domain containing 1,1,-1,-1,-1,0,0,-1,0
"solute carrier family 30 (zinc transporter), member 7",0,0,0,0,0,0,-1,0
"non-SMC condensin II complex, subunit H2",0,-1,0,0,0,0,-1,0
"SMEK homolog 1, suppressor of mek1 (Dictyostelium)",0,-1,0,-1,-1,0,-1,0
"CCAAT/enhancer binding protein (C/EBP), zeta",0,-1,-1,-1,0,0,-1,0
vesicle-associated membrane protein 2 (synaptobrevin 2),0,1,0,1,0,0,-1,0
lnc-HSP90AA1-2:1,0,0,0,1,0,0,-1,0
Treacher Collins-Franceschetti syndrome 1,0,0,0,1,0,0,-1,0
lysyl oxidase,0,-1,-1,-1,-1,0,-1,0
akirin 1,0,0,0,0,0,0,-1,0
cyclin-dependent kinase 10,0,0,0,0,0,0,-1,0
LAS1-like (S. cerevisiae),0,-1,-1,0,0,0,-1,0
tRNA methyltransferase 5,0,0,-1,0,0,0,-1,0
histidyl-tRNA synthetase,0,-1,0,0,0,0,-1,0
uncharacterized LOC100506691,0,0,0,0,-1,0,-1,0
"phosphate regulating endopeptidase homolog, X-linked",0,-1,1,0,0,0,-1,0
"zinc finger, HIT-type containing 3",0,0,0,0,0,0,-1,0
"lectin, mannose-binding 2-like",0,0,0,-1,0,0,-1,0
abhydrolase domain containing 5,0,1,1,1,1,0,-1,0
iduronate 2-sulfatase,0,0,-1,-1,-1,0,-1,0
nuclear receptor corepressor 1,0,0,-1,1,0,0,-1,0
"cleavage and polyadenylation specific factor 7, 59kDa",0,0,0,0,0,0,-1,0
long intergenic non-protein coding RNA 1002,0,-1,-1,-1,0,0,-1,0
ATR serine/threonine kinase,0,1,1,1,1,0,-1,0
long intergenic non-protein coding RNA 869,0,1,0,0,1,0,-1,0
CD320 molecule,0,1,0,0,1,0,-1,0
PX domain containing serine/threonine kinase,-1,1,0,1,0,0,-1,0
BMS1 pseudogene 20,0,-1,0,0,0,0,-1,0
"histone cluster 1, H1c",0,0,0,0,1,0,-1,0
UPF2 regulator of nonsense transcripts homolog (yeast),0,-1,-1,0,0,0,-1,0
2-hydroxyacyl-CoA lyase 1,0,-1,-1,0,0,0,-1,0
enhancer of mRNA decapping 4,0,0,0,0,0,0,-1,0
polo-like kinase 2,0,0,-1,-1,-1,0,-1,0
AHNAK nucleoprotein 2,1,1,0,0,0,0,-1,0
exosome component 3,0,0,0,0,0,0,-1,0
"GrpE-like 1, mitochondrial (E. coli)",0,0,1,0,1,0,-1,0
long intergenic non-protein coding RNA 1347,0,0,-1,1,0,0,-1,0
"splicing factor 3a, subunit 2, 66kDa",0,0,0,0,1,0,-1,0
tripartite motif containing 27,0,0,0,-1,0,0,-1,0
PDZ and LIM domain 5,-1,0,-1,-1,-1,0,-1,0
1-acylglycerol-3-phosphate O-acyltransferase 1,0,0,1,0,0,0,-1,0
oxysterol binding protein-like 3,0,0,1,-1,0,0,-1,0
"DnaJ (Hsp40) homolog, subfamily C, member 8",0,1,0,1,0,0,-1,0
COP9 signalosome subunit 3,0,1,0,1,1,0,-1,0
single immunoglobulin and toll-interleukin 1 receptor (TIR) domain,-1,1,1,1,1,0,-1,0
Tctex1 domain containing 2,0,-1,0,-1,-1,0,-1,0
"LSM5 homolog, U6 small nuclear RNA associated (S. cerevisiae)",1,-1,0,-1,0,0,-1,0
"MGA, MAX dimerization protein",0,0,-1,0,-1,0,-1,0
lnc-SPATC1-1:1,0,0,0,0,0,0,-1,0
potassium channel tetramerization domain containing 9,0,0,-1,0,0,0,-1,0
Yes-associated protein 1,-1,-1,-1,-1,-1,0,-1,0
myeloid-associated differentiation marker,0,1,1,0,-1,0,-1,0
glypican 1,-1,-1,0,-1,-1,0,-1,0
conserved helix-loop-helix ubiquitous kinase,0,1,0,0,0,0,-1,0
"RAB28, member RAS oncogene family",0,0,0,0,-1,0,-1,0
cytochrome c oxidase assembly factor 4 homolog (S. cerevisiae),0,-1,0,-1,0,0,-1,0
"phenylalanyl-tRNA synthetase, alpha subunit",0,1,0,0,1,0,-1,0
"regulatory factor X, 1 (influences HLA class II expression)",0,0,0,0,-1,0,-1,0
nucleophosmin/nucleoplasmin 3,1,0,1,-1,1,0,-1,0
THAP domain containing 4,0,1,1,0,0,0,-1,0
mitofusin 1,0,0,0,0,0,0,-1,0
melanoma associated antigen (mutated) 1,0,1,1,0,0,0,-1,0
AP2 associated kinase 1,1,0,0,1,0,0,-1,0
"B-cell translocation gene 1, anti-proliferative",0,1,1,1,0,0,-1,0
spermidine synthase,0,1,1,0,1,0,-1,0
integrin beta 3 binding protein (beta3-endonexin),0,-1,0,-1,0,0,-1,0
tRNA methyltransferase 1 homolog (S. cerevisiae),0,0,0,0,0,0,-1,0
transformer 2 beta homolog (Drosophila),0,0,0,0,1,0,-1,0
myosin XIX,0,-1,-1,-1,1,0,-1,0
StAR-related lipid transfer (START) domain containing 3,0,0,1,0,0,0,-1,0
MNAT CDK-activating kinase assembly factor 1,0,0,0,0,0,0,-1,0
methyl-CpG binding domain protein 3,0,0,0,0,0,0,-1,0
thiosulfate sulfurtransferase (rhodanese)-like domain containing 3,0,-1,-1,0,-1,0,-1,0
SWI5 recombination repair homolog (yeast),1,-1,0,-1,0,0,-1,0
zinc finger CCCH-type containing 4,0,0,0,0,0,0,-1,0
suppressor of Ty 5 homolog (S. cerevisiae),0,0,0,0,0,0,-1,0
coiled-coil domain containing 88B,0,0,1,1,-1,0,-1,0
regulator of chromosome condensation 2,0,1,1,0,1,0,-1,0
cyclin-dependent kinase 9,0,1,0,0,-1,0,-1,0
"jumonji, AT rich interactive domain 2",0,-1,0,1,0,0,-1,0
tropomyosin 3,0,0,0,-1,0,0,-1,0
transmembrane protein 200C,0,0,0,0,0,0,-1,0
"solute carrier family 25 (mitochondrial carrier: glutamate), member 22",0,1,0,1,0,0,-1,0
nucleoporin 85kDa,0,0,0,0,-1,0,-1,0
hyaluronan and proteoglycan link protein 2,-1,1,1,1,0,0,-1,0
DEAD (Asp-Glu-Ala-Asp) box polypeptide 49,-1,0,0,0,0,0,-1,0
small nucleolar RNA host gene 6 (non-protein coding),0,-1,-1,0,-1,0,-1,0
adrenocortical dysplasia homolog (mouse),0,0,0,1,0,0,-1,0
zinc finger protein 784,0,0,0,0,-1,0,-1,0
"tubulin, beta 4B class IVb",0,0,0,-1,-1,0,-1,0
"CCR4-NOT transcription complex, subunit 11",0,1,1,0,0,0,-1,0
chromatin target of PRMT1,0,0,0,-1,0,0,-1,0
"histidyl-tRNA synthetase 2, mitochondrial",0,-1,0,0,-1,0,-1,0
"polymerase (RNA) II (DNA directed) polypeptide A, 220kDa",0,1,1,0,1,0,-1,0
gem (nuclear organelle) associated protein 4,0,0,0,-1,0,0,-1,0
zinc finger protein 511,0,0,0,0,0,0,-1,0
mitogen-activated protein kinase associated protein 1,0,0,0,0,0,0,-1,0
"family with sequence similarity 155, member A",-1,1,1,1,1,0,-1,0
heterogeneous nuclear ribonucleoprotein L,0,0,0,0,0,0,-1,0
potassium channel tetramerization domain containing 9,-1,0,0,0,0,0,-1,0
WD repeat domain 18,0,0,1,1,0,0,-1,0
MORC family CW-type zinc finger 4,0,-1,0,-1,0,0,-1,0
uncharacterized LOC158435,0,0,-1,0,-1,0,-1,0
zinc finger protein 398,0,0,-1,0,-1,0,-1,0
"peptidylprolyl cis/trans isomerase, NIMA-interacting 1",0,1,0,1,0,0,-1,0
"tubulin, gamma complex associated protein 2",0,0,0,0,0,0,-1,0
transformer 2 beta homolog (Drosophila),0,-1,0,0,1,0,-1,0
"small nucleolar RNA, H/ACA box 27",0,1,1,0,0,0,-1,0
"beta-1,3-N-acetylgalactosaminyltransferase 2",0,0,-1,0,0,0,-1,0
kelch domain containing 4,0,-1,-1,-1,-1,0,-1,0
leucyl-tRNA synthetase,0,-1,-1,0,0,0,-1,0
ferredoxin 1-like,0,0,0,0,0,0,-1,0
"serine peptidase inhibitor, Kazal type 1",0,-1,-1,-1,-1,0,-1,0
"solute carrier family 36 (proton/amino acid symporter), member 1",-1,0,0,1,0,0,-1,0
clathrin interactor 1,0,-1,0,-1,0,0,-1,0
mitochondrial ribosomal protein L14,0,0,0,0,0,0,-1,0
SAC3 domain containing 1,0,1,1,1,1,0,-1,0
lnc-AF131215.3.1-1:1,0,-1,-1,1,1,0,-1,0
"DnaJ (Hsp40) homolog, subfamily C, member 10",0,0,0,-1,0,0,-1,0
ubiquitin-conjugating enzyme E2M pseudogene 1,0,0,0,0,1,0,-1,0
"N-acetylglucosaminidase, alpha",-1,1,1,-1,0,0,-1,0
zinc finger protein 607,0,0,0,0,0,0,-1,0
WWC family member 3,0,-1,0,0,0,0,-1,0
sacsin molecular chaperone,0,-1,-1,-1,-1,0,-1,0
golgin A2 pseudogene 6,0,0,-1,0,0,0,-1,0
"cAMP-regulated phosphoprotein, 19kDa",0,0,0,1,-1,0,-1,0
"family with sequence similarity 98, member C",0,1,1,1,1,0,-1,0
"adaptor-related protein complex 4, epsilon 1 subunit",0,0,0,0,0,0,-1,0
hydroxymethylbilane synthase,0,-1,0,-1,0,0,-1,0
heat shock 70kDa protein 14,0,0,-1,0,1,0,-1,0
"ash2 (absent, small, or homeotic)-like (Drosophila)",0,0,0,0,0,0,-1,0
acyl-CoA synthetase family member 3,0,0,0,0,0,0,-1,0
DEAD (Asp-Glu-Ala-Asp) box helicase 17,-1,-1,0,0,0,0,-1,0
nicotinamide phosphoribosyltransferase,1,-1,-1,-1,-1,0,-1,0
enkurin domain containing 1,0,0,0,0,-1,0,-1,0
"nuclear pore complex interacting protein family, member A5",0,0,0,1,0,0,-1,0
"casein kinase 2, alpha prime polypeptide",0,0,0,-1,0,0,-1,0
lnc-RP11-410N8.4.1-2:1,0,0,0,0,0,0,-1,0
WD repeat domain 34,0,-1,0,-1,-1,0,-1,0
DPH2 homolog (S. cerevisiae),0,0,0,0,1,0,-1,0
glioma tumor suppressor candidate region gene 2,0,-1,-1,-1,-1,0,-1,0
UDP-glucose glycoprotein glucosyltransferase 2,0,0,0,-1,1,0,-1,0
X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining),0,-1,0,-1,0,0,-1,0
SH3-domain GRB2-like endophilin B1,0,-1,0,-1,0,0,-1,0
HD domain containing 2,0,0,1,1,1,0,-1,0
O-acyl-ADP-ribose deacylase 1,0,-1,0,-1,-1,0,-1,0
"LLP homolog, long-term synaptic facilitation (Aplysia)",0,0,1,-1,0,0,-1,0
mutY homolog,0,0,0,0,0,0,-1,0
PRP40 pre-mRNA processing factor 40 homolog A (S. cerevisiae),0,0,0,0,0,0,-1,0
"La ribonucleoprotein domain family, member 4B",0,0,0,0,1,0,-1,0
colorectal neoplasia differentially expressed (non-protein coding),1,-1,-1,-1,-1,0,-1,0
"mannosidase, alpha, class 1B, member 1",0,0,0,-1,0,0,-1,0
"ALG13, UDP-N-acetylglucosaminyltransferase subunit",0,0,-1,-1,0,0,-1,0
"Yip1 domain family, member 1",0,0,1,0,0,0,-1,0
"histone cluster 1, H2am",0,0,0,0,1,0,-1,0
"transcription factor B2, mitochondrial",0,0,0,0,0,0,-1,0
"membrane-bound transcription factor peptidase, site 1",0,0,1,0,0,0,-1,0
heterogeneous nuclear ribonucleoprotein A3,0,0,0,1,0,0,-1,0
spermatogenesis associated 5-like 1,1,0,1,0,0,0,-1,0
heterogeneous nuclear ribonucleoprotein D-like,0,0,0,1,0,0,-1,0
BUB3 mitotic checkpoint protein,0,0,0,0,0,0,-1,0
"family with sequence similarity 171, member A1",-1,0,0,0,0,0,-1,0
"ubiquitin-conjugating enzyme E2, J2",0,0,0,0,0,0,-1,0
fibroblast growth factor (acidic) intracellular binding protein,0,0,0,0,1,0,-1,0
prolyl endopeptidase-like,0,1,1,1,0,0,-1,0
"solute carrier family 16 (monocarboxylate transporter), member 3",1,0,1,-1,-1,0,-1,0
echinoderm microtubule associated protein like 4,0,0,0,0,0,0,-1,0
transportin 3,1,0,0,0,0,0,-1,0
nuclear paraspeckle assembly transcript 1 (non-protein coding),-1,-1,-1,0,-1,0,-1,0
"TSR3, 20S rRNA accumulation, homolog (S. cerevisiae)",0,0,1,0,0,0,-1,0
"discoidin, CUB and LCCL domain containing 2",1,0,1,0,1,0,-1,0
aprataxin,0,0,0,0,0,0,-1,0
WW domain binding protein 11,0,1,0,0,-1,0,-1,0
tripartite motif containing 23,0,0,0,0,0,0,-1,0
chromosome 1 open reading frame 35,0,0,-1,0,-1,0,-1,0
BBSome interacting protein 1,0,0,0,0,0,0,-1,0
KIAA2013,0,0,1,1,0,0,-1,0
SH2 domain containing 4B,0,0,0,0,0,0,-1,0
ERICH6 antisense RNA 1,0,1,1,0,0,0,-1,0
"tumor protein, translationally-controlled 1",0,-1,0,-1,0,0,-1,0
exostosin glycosyltransferase 1,0,0,1,0,0,0,-1,0
"solute carrier family 20 (phosphate transporter), member 2",-1,-1,0,0,-1,0,-1,0
McKusick-Kaufman syndrome,0,0,0,1,0,0,-1,0
nucleoporin 214kDa,0,0,0,-1,-1,0,-1,0
"solute carrier family 15 (oligopeptide transporter), member 4",-1,1,1,0,0,0,-1,0
protein interacting with PRKCA 1,0,1,0,1,1,0,-1,0
nuclear receptor binding protein 1,0,0,0,0,0,0,-1,0
"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10",0,0,-1,0,-1,0,-1,0
uncharacterized LOC100130938,1,0,0,1,1,0,-1,0
syntaxin 2,0,0,0,-1,-1,0,-1,0
YTH N(6)-methyladenosine RNA binding protein 2,0,0,0,0,0,0,-1,0
MIF antisense RNA 1,0,-1,1,0,0,0,-1,0
regulator of microtubule dynamics 1,-1,0,0,0,1,0,-1,0
lnc-PPIAL4G-10:1,0,0,0,0,0,0,-1,0
centrosomal protein 95kDa,0,-1,-1,-1,-1,0,-1,0
"translocated promoter region, nuclear basket protein",0,0,-1,0,-1,0,-1,0
coiled-coil domain containing 28A,0,1,0,1,-1,0,-1,0
"splicing factor 3a, subunit 3, 60kDa",0,1,0,0,0,0,-1,0
chromosome 16 open reading frame 95,0,0,1,0,1,0,-1,0
leucine rich repeat containing 14,0,0,-1,0,0,0,-1,0
WD repeat domain 33,0,0,0,0,0,0,-1,0
paired immunoglobin-like type 2 receptor beta,1,-1,-1,1,0,0,-1,0
"histone cluster 1, H2ae",0,0,0,0,-1,0,-1,0
PMS1 postmeiotic segregation increased 1 (S. cerevisiae),0,0,-1,0,-1,0,-1,0
polybromo 1,0,0,0,0,0,0,-1,0
"tumor necrosis factor receptor superfamily, member 25",1,-1,1,1,-1,0,-1,0
uncharacterized LOC102724238,0,-1,0,-1,-1,0,-1,0
"deoxynucleotidyltransferase, terminal, interacting protein 2",0,0,-1,0,0,0,-1,0
R3H domain containing 4,0,0,0,0,0,0,-1,0
G patch domain containing 4,0,0,-1,-1,-1,0,-1,0
CXXC finger protein 1,0,0,0,0,0,0,-1,0
calpain 15,0,0,0,1,0,0,-1,0
leucine rich repeat containing 49,0,0,-1,0,-1,0,-1,0
natural killer cell triggering receptor,0,-1,0,0,-1,0,-1,0
coiled-coil domain containing 6,0,0,0,0,0,0,-1,0
hematological and neurological expressed 1,1,0,-1,-1,1,0,-1,0
apoptosis resistant E3 ubiquitin protein ligase 1,0,0,0,0,0,0,-1,0
BCL2-associated athanogene,1,1,0,0,1,0,-1,0
LRRC75A antisense RNA 1,0,-1,-1,0,-1,0,-1,0
"ATP-binding cassette, sub-family F (GCN20), member 1",0,-1,0,-1,0,0,-1,0
apoptosis antagonizing transcription factor,0,0,1,0,0,0,-1,0
family with sequence similarity 120A opposite strand,0,0,0,-1,-1,0,-1,0
eukaryotic translation initiation factor 4E binding protein 2,0,0,-1,0,0,0,-1,0
Aly/REF export factor,0,0,1,-1,-1,0,-1,0
armadillo repeat containing 5,0,0,1,-1,0,0,-1,0
heterogeneous nuclear ribonucleoprotein C (C1/C2),0,0,-1,0,0,0,-1,0
"proteasome (prosome, macropain) assembly chaperone 4",1,-1,0,-1,0,0,-1,0
ankyrin repeat domain 36B,-1,-1,-1,1,-1,0,-1,0
"N-ethylmaleimide-sensitive factor attachment protein, gamma",0,1,1,1,0,0,-1,0
ubiquitin-conjugating enzyme E2Q family member 2,0,0,1,0,0,0,-1,0
thioredoxin domain containing 12 (endoplasmic reticulum),0,0,0,0,0,0,-1,0
"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein",0,0,0,1,0,0,-1,0
DAZ associated protein 1,0,0,0,0,1,0,-1,0
"G elongation factor, mitochondrial 2",0,0,0,0,0,0,-1,0
"PRKC, apoptosis, WT1, regulator",0,1,0,1,1,0,-1,0
"ATP-binding cassette, sub-family C (CFTR/MRP), member 5",0,0,0,1,0,0,-1,0
"brain expressed, X-linked 1",0,1,1,1,1,0,-1,0
BCL2-like 13 (apoptosis facilitator),0,-1,-1,1,0,0,-1,0
translocase of inner mitochondrial membrane 21 homolog (yeast),0,-1,0,0,0,0,-1,0
"cleavage stimulation factor, 3' pre-RNA, subunit 3, 77kDa",0,1,0,0,1,0,-1,0
lnc-USP35-1:6,0,0,0,0,0,0,-1,0
importin 5,0,0,0,0,0,0,-1,0
vav 2 guanine nucleotide exchange factor,0,0,-1,-1,-1,0,-1,0
"inositol 1,4,5-trisphosphate receptor, type 3",0,0,1,1,0,0,-1,0
"DEAD (Asp-Glu-Ala-Asp) box helicase 3, X-linked",0,-1,-1,0,0,0,-1,0
"transcription factor B1, mitochondrial",0,0,0,0,0,0,-1,0
"cyclin-dependent kinase inhibitor 2D (p19, inhibits CDK4)",0,1,0,1,1,0,-1,0
GTP-binding protein 8 (putative),0,1,1,1,1,0,-1,0
nuclear prelamin A recognition factor,0,1,0,0,0,0,-1,0
cytokine induced apoptosis inhibitor 1,0,1,1,0,0,0,-1,0
lysine (K)-specific demethylase 2A,0,0,0,1,0,0,-1,0
family with sequence similarity 120A,0,0,1,0,0,0,-1,0
LUC7-like 2 (S. cerevisiae),0,0,0,0,0,0,-1,0
PCI domain containing 2,0,0,0,0,0,0,-1,0
transmembrane protein 11,0,0,0,0,0,0,-1,0
G patch domain containing 11,0,0,-1,0,0,0,-1,0
"RNA, U11 small nuclear",0,0,0,1,-1,0,-1,0
